,median
ane_board_b03_range_pct_z20,-0.2576586468573455
ane_board_b03_range_pct_z60,-0.2120335510477494
ane_board_b03_volume_shock20,-0.013784035106881
ane_board_b03_volume_z20,-0.0873165801346137
ane_board_b03_amount_shock20,-0.0074195018071006
ane_board_b03_amount_z20,-0.0451597640219053
ane_board_b04_open,4215.502
ane_board_b04_high,4247.199
ane_board_b04_low,4172.481
ane_board_b04_close,4205.04
ane_board_b04_volume,1848013200.0
ane_board_b04_amount,21475949000.0
ane_board_b04_range_pct,0.0153111209538605
ane_board_b04_close_ret1,0.0009000546773303
ane_board_b04_close_ret3,0.002146222903032
ane_board_b04_close_ret5,0.0028752603098702
ane_board_b04_close_ret20,0.0111988442180743
ane_board_b04_close_ret60,0.0361408527151745
ane_board_b04_close_ma20_gap,0.0086835042568593
ane_board_b04_close_z20,0.4133625500514599
ane_board_b04_close_z60,0.3953117590660212
ane_board_b04_close_vol20,0.0135146344753578
ane_board_b04_range_pct_ret1,-0.0210980578061943
ane_board_b04_range_pct_ret3,-0.0249135954061596
ane_board_b04_range_pct_ret5,-0.0313757144286424
ane_board_b04_range_pct_ret20,-0.0133419846856877
ane_board_b04_range_pct_ret60,0.0077381399378353
ane_board_b04_range_pct_ma20_gap,-0.1208051752894056
ane_board_b04_range_pct_z20,-0.2720981992576278
ane_board_b04_range_pct_z60,-0.2622046283752521
ane_board_b04_volume_shock20,-0.0196150980906673
ane_board_b04_volume_z20,-0.1317951896759278
ane_board_b04_amount_shock20,-0.0076660543125282
ane_board_b04_amount_z20,-0.04787227203838
ane_board_basket_close_ret1,0.0006334698871883
ane_board_basket_close,134.80170119645936
ane_board_basket_close_ret3,0.0015250065624545
ane_board_basket_close_ret5,0.0025886169102864
ane_board_basket_close_ret20,0.0089326151231079
ane_board_basket_close_ret60,0.0250101995362181
ane_board_basket_close_ma20_gap,0.0063855833788863
ane_board_basket_close_z20,0.2745534511511765
ane_board_basket_close_z60,0.2568478223744829
ane_board_basket_close_vol20,0.0152132841764378
ane_fut_ni0_open,135490.0
ane_fut_ni0_high,136660.0
ane_fut_ni0_low,133810.0
ane_fut_ni0_close,135300.0
ane_fut_ni0_volume,200780.0
ane_fut_ni0_hold,85703.0
ane_fut_ni0_settle,135265.0
ane_fut_ni0_range_pct,0.02280905459300315
ane_fut_ni0_close_ret1,0.0007547411753451
ane_fut_ni0_close_ret3,-2.436011864337395e-06
ane_fut_ni0_close_ret5,-0.00022618821543109998
ane_fut_ni0_close_ret20,0.00682713586780665
ane_fut_ni0_close_ret60,0.0035653806789011496
ane_fut_ni0_close_ma20_gap,0.00208205830097605
ane_fut_ni0_close_z20,0.0788225073758997
ane_fut_ni0_close_z60,0.02915507009180265
ane_fut_ni0_close_vol20,0.0167171400690845
ane_fut_ni0_range_pct_ret1,0.0193945252545224
ane_fut_ni0_range_pct_ret3,-0.0153848542833917
ane_fut_ni0_range_pct_ret5,-0.0097835265791789
ane_fut_ni0_range_pct_ret20,-0.0429166509289745
ane_fut_ni0_range_pct_ret60,-0.0431354519704923
ane_fut_ni0_range_pct_ma20_gap,-0.09500661428729595
ane_fut_ni0_range_pct_z20,-0.25576192957205446
ane_fut_ni0_range_pct_z60,-0.2763555093744431
ane_fut_ni0_volume_shock20,-0.02927807929785945
ane_fut_ni0_volume_z20,-0.11291427839372195
ane_fut_ni0_hold_shock20,0.02126472853289125
ane_fut_ni0_hold_z20,0.1191341037546488
ane_fut_ss0_open,14475.0
ane_fut_ss0_high,14610.0
ane_fut_ss0_low,14355.0
ane_fut_ss0_close,14460.0
ane_fut_ss0_volume,101358.0
ane_fut_ss0_hold,63942.0
ane_fut_ss0_settle,14470.0
ane_fut_ss0_range_pct,0.0167445482866044
ane_fut_ss0_close_ret1,0.0003759398496241
ane_fut_ss0_close_ret3,0.0
ane_fut_ss0_close_ret5,-0.0005320563979781
ane_fut_ss0_close_ret20,-0.0039426523297491
ane_fut_ss0_close_ret60,-0.0056278578965881
ane_fut_ss0_close_ma20_gap,-0.0028896448297304
ane_fut_ss0_close_z20,-0.2041480952615718
ane_fut_ss0_close_z60,-0.1205149847891484
ane_fut_ss0_close_vol20,0.0116449326950056
ane_fut_ss0_range_pct_ret1,-0.0071725179312953
ane_fut_ss0_range_pct_ret3,-0.0057915057915114
ane_fut_ss0_range_pct_ret5,-0.0068089430894284
ane_fut_ss0_range_pct_ret20,-0.0194225721784733
ane_fut_ss0_range_pct_ret60,-0.0258234519104066
ane_fut_ss0_range_pct_ma20_gap,-0.1054403214218981
ane_fut_ss0_range_pct_z20,-0.2452558210026856
ane_fut_ss0_range_pct_z60,-0.2540334843357131
ane_fut_ss0_volume_shock20,-0.0380743731671781
ane_fut_ss0_volume_z20,-0.1095565065580607
ane_fut_ss0_hold_shock20,0.0436718131458913
ane_fut_ss0_hold_z20,0.2099684485614624
ane_fut_al0_open,18920.0
ane_fut_al0_high,19055.0
