symbol,source_path,daily_cache_path,timestamp_meta_path,bar_times_observed,status,rows,error
000429,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000429_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000429_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000429_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000513,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000513_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000513_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000513_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000519,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000519_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000519_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000519_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000528,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000528_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000528_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000528_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1540,
000534,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000534_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000534_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000534_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000537,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000537_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000537_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000537_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000538,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000538_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000538_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000538_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000539,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000539_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000539_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000539_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000543,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000543_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000543_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000543_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000547,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000547_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000547_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000547_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000553,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000553_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000553_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000553_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000559,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000559_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000559_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000559_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1551,
000563,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000563_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000563_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000563_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000564,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000564_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000564_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000564_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1551,
000568,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000568_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000568_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000568_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000581,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000581_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000581_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000581_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000582,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000582_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000582_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000582_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000591,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000591_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000591_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000591_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000592,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000592_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000592_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000592_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1558,
000596,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000596_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000596_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000596_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000598,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000598_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000598_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000598_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000603,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000603_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000603_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000603_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1545,
000612,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000612_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000612_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000612_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1546,
000617,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000617_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000617_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000617_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000620,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000620_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000620_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000620_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1558,
000623,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000623_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000623_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000623_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000625,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000625_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000625_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000625_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000629,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000629_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000629_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000629_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000630,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000630_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000630_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000630_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1551,
000636,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000636_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000636_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000636_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000651,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000651_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000651_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000651_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000657,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000657_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000657_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000657_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1551,
000661,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000661_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000661_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000661_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000672,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000672_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000672_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000672_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000680,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000680_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000680_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000680_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000681,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000681_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000681_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000681_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000682,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000682_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000682_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000682_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000683,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000683_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000683_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000683_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000685,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000685_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000685_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000685_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000686,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000686_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000686_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000686_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
000688,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/000688_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000688_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/000688_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
