symbol,as1455_rows,matched_rows,match_rate,daily_valid_rows_in_as1455_range,daily_rows_without_as1455,daily_coverage_rate,previously_diagnosed_bad_symbol,diagnosed_excluded_dates,close_abs_diff_mean_pct,close_abs_diff_p95_pct,close_abs_diff_p99_pct,close_abs_diff_max_pct,volume_missing_mean_pct,volume_missing_p95_pct,volume_missing_max_pct,high_above_daily_rows,low_below_daily_rows,volume_above_daily_rows,error
300718,1561,1561,1.0,1561,0,1.0,False,0,0.19234141819902723,0.6530555253049686,1.2926477090693704,3.700586016112828,2.700108764267272,5.408212197135864,17.62478282138218,601,564,21,
300454,1561,1561,1.0,1561,0,1.0,False,0,0.19646498425996203,0.6481832210740945,1.2408417174271307,2.69002582237835,2.0474616783041046,3.9614851449657262,32.3669252259822,94,975,15,
300489,1556,1556,1.0,1556,0,1.0,False,0,0.20577290451986316,0.6408181701655358,1.1868833424974192,2.8122415219189456,3.015372099295502,5.790881489240007,24.70514090213379,0,110,15,
300201,1520,1520,1.0,1520,0,1.0,False,0,0.2181535670002446,0.6329983443492875,1.2909907672906005,2.39653385340588,2.870074462033044,6.01917759485931,17.1118938998563,0,1186,20,
600675,1561,1561,1.0,1561,0,1.0,False,0,0.2068473220325451,0.6309303841759317,0.9177710419273098,2.1739431909796325,2.9581090507704646,6.427076704633928,50.222726320792475,131,918,7,
300475,1553,1553,1.0,1553,0,1.0,False,0,0.20333346546219938,0.6286483846547529,1.1978298965862453,6.521773785517404,2.786761885783892,6.295349262915432,18.78197928366404,286,584,6,
603629,1561,1561,1.0,1561,0,1.0,False,0,0.19966470381680357,0.6278147178936488,1.3817155129877576,4.792638251340331,3.066860576034465,6.254085045485624,22.027138953555713,365,755,6,
002865,1561,1561,1.0,1561,0,1.0,False,0,0.1822084813148028,0.6262149755681845,1.0064335547364618,2.0019004164126386,2.5667467737380405,5.460668285307591,15.599219549262,784,139,14,
300469,1557,1557,1.0,1557,0,1.0,False,0,0.20993680322056274,0.6236772942485057,1.333895790041258,3.244837758112107,2.767944792499794,5.469047605948443,24.86929173244271,0,0,12,
002379,1551,1551,1.0,1551,0,1.0,False,0,0.19396234300399487,0.6223928775063947,0.9209836818322492,3.1078918546426526,2.3790131799932874,5.67485724084742,18.327546879389278,0,1283,41,
300548,1557,1557,1.0,1557,0,1.0,False,0,0.1923922443141334,0.6222844976454156,1.276175572004109,2.0464668351992232,2.4093289872679113,4.55936379509091,15.80325855279795,256,766,3,
603826,1561,1561,1.0,1561,0,1.0,False,0,0.19132980231166097,0.6140417329947745,1.2331410643682312,2.8099552358710866,3.382057442181151,7.307865686194692,32.815973008396604,0,1004,3,
