date,hog_spot,hog_corn,hog_soymeal,hog_piglet,hog_sow,hog_pig_corn_ratio,hog_pork_wholesale,hog_fut_open,hog_fut_high,hog_fut_low,hog_fut_close,hog_fut_volume,hog_fut_hold,hog_fut_settle
2026-01-13,12.73,2354.0,3011.0,,,,,11735.0,11840.0,11730.0,11795.0,57954.0,161067.0,11795.0
2026-01-14,12.72,2342.0,3000.0,,,5.63,,11815.0,12085.0,11780.0,12010.0,133132.0,168526.0,11900.0
2026-01-15,12.75,2343.0,3005.0,24.85,,,,12010.0,12160.0,11915.0,11950.0,124509.0,164180.0,12030.0
2026-01-16,12.76,2339.0,3027.0,,,,,11935.0,11995.0,11915.0,11980.0,61741.0,161495.0,11955.0
2026-01-17,12.81,2342.0,3006.0,,,,,,,,,,,
2026-01-18,13.02,2346.0,3005.0,,,,,,,,,,,
2026-01-19,13.2,2341.0,3007.0,,,,,12050.0,12140.0,11400.0,11705.0,149841.0,154389.0,11850.0
2026-01-20,13.24,2333.0,3017.0,,,,,11680.0,11745.0,11530.0,11550.0,83783.0,144103.0,11615.0
2026-01-21,13.2,2351.0,3012.0,,,5.82,,11545.0,11555.0,11430.0,11470.0,63362.0,138509.0,11475.0
2026-01-22,13.0,2336.0,3022.0,25.96,,,,11480.0,11600.0,11480.0,11600.0,50734.0,135450.0,11535.0
2026-01-23,12.93,2348.0,3006.0,,,,,11610.0,11630.0,11540.0,11565.0,42940.0,131413.0,11580.0
2026-01-24,12.94,2359.0,3017.0,,,,,,,,,,,
2026-01-25,13.07,2343.0,3003.0,,,,,,,,,,,
2026-01-26,13.02,2352.0,3013.0,,,,,11500.0,11530.0,11440.0,11465.0,53652.0,133394.0,11480.0
2026-01-27,12.92,2320.0,3000.0,,,,,11415.0,11480.0,11280.0,11285.0,69670.0,127642.0,11370.0
2026-01-28,12.85,2346.0,3024.0,,,5.76,,11300.0,11340.0,11230.0,11270.0,51067.0,121223.0,11275.0
2026-01-29,12.73,2339.0,2996.0,26.87,,,,11215.0,11250.0,11155.0,11165.0,55651.0,118654.0,11200.0
2026-01-30,12.52,2343.0,3006.0,,,,,11630.0,11695.0,11560.0,11650.0,37941.0,129133.0,11640.0
2026-01-31,12.3,2331.0,3023.0,,29.32,,,,,,,,,
2026-02-01,12.29,2365.0,3012.0,,,,,,,,,,,
2026-02-02,12.39,2350.0,3008.0,,,,,11680.0,11755.0,11630.0,11635.0,46731.0,130488.0,11695.0
2026-02-03,12.59,2356.0,2971.0,,,,,11615.0,11685.0,11565.0,11600.0,42182.0,137621.0,11625.0
2026-02-04,12.53,2341.0,2980.0,,,5.68,,11610.0,11800.0,11580.0,11735.0,70275.0,145975.0,11695.0
2026-02-05,12.24,2352.0,2984.0,27.39,,,,11715.0,11785.0,11640.0,11685.0,68397.0,144469.0,11705.0
2026-02-06,12.12,2345.0,2987.0,,,,,11685.0,11700.0,11580.0,11625.0,48568.0,143321.0,11645.0
2026-02-07,12.13,2356.0,3005.0,,,,,,,,,,,
2026-02-08,11.96,2352.0,3005.0,,,,18.4,,,,,,,
2026-02-09,11.95,2352.0,3004.0,,,,18.31,11600.0,11605.0,11415.0,11565.0,70539.0,147707.0,11525.0
2026-02-10,11.86,2346.0,3005.0,,,,18.31,11550.0,11575.0,11470.0,11470.0,46228.0,149549.0,11520.0
2026-02-11,11.61,2359.0,2995.0,,,5.5,18.24,11405.0,11590.0,11405.0,11555.0,52452.0,147570.0,11525.0
2026-02-12,11.57,2340.0,2987.0,27.56,,,18.16,11550.0,11590.0,11480.0,11540.0,43604.0,141128.0,11525.0
2026-02-13,11.62,2340.0,3002.0,,,,18.16,11515.0,11590.0,11480.0,11500.0,38318.0,136660.0,11520.0
2026-02-14,11.74,2354.0,3000.0,,,,18.18,,,,,,,
2026-02-15,12.56,2349.0,3001.0,,,,18.28,,,,,,,
2026-02-16,12.36,2334.0,2987.0,,,,18.33,,,,,,,
2026-02-17,12.52,2351.0,2980.0,,,,18.11,,,,,,,
2026-02-18,12.33,2351.0,2972.0,,,,18.18,,,,,,,
2026-02-19,12.63,2351.0,2988.0,27.64,,,18.16,,,,,,,
2026-02-20,12.58,2361.0,2982.0,,,,18.0,,,,,,,
2026-02-21,12.55,2345.0,2982.0,,,,18.14,,,,,,,
2026-02-22,12.45,2360.0,2981.0,,,,18.06,,,,,,,
2026-02-23,12.49,2349.0,2980.0,,,,17.89,,,,,,,
2026-02-24,12.1,2340.0,2989.0,,,,18.15,11400.0,11405.0,11230.0,11265.0,78533.0,152533.0,11290.0
2026-02-25,11.72,2341.0,2990.0,,,4.99,17.95,11280.0,11515.0,11265.0,11465.0,92641.0,154544.0,11410.0
2026-02-26,11.51,2349.0,3002.0,27.67,,,17.82,11435.0,11485.0,11375.0,11395.0,54028.0,154348.0,11420.0
2026-02-27,11.31,2343.0,2990.0,,,,17.53,11405.0,11500.0,11360.0,11485.0,70776.0,155255.0,11440.0
2026-02-28,11.21,2344.0,3005.0,,,,17.37,,,,,,,
2026-03-01,11.35,2346.0,2997.0,,,,17.36,,,,,,,
2026-03-02,10.89,2342.0,3003.0,,,,17.15,11390.0,11400.0,11170.0,11220.0,97976.0,165149.0,11260.0
2026-03-03,10.65,2335.0,3004.0,,,,17.22,11200.0,11220.0,11120.0,11150.0,77474.0,164664.0,11165.0
2026-03-04,10.54,2342.0,2999.0,,,4.73,17.2,11150.0,11240.0,11105.0,11130.0,71584.0,169609.0,11160.0
2026-03-05,10.58,2337.0,2996.0,27.44,,,17.2,11130.0,11185.0,11085.0,11140.0,60277.0,168227.0,11135.0
2026-03-06,10.48,2335.0,2995.0,,,,17.15,11135.0,11210.0,11080.0,11160.0,81566.0,173194.0,11140.0
2026-03-07,10.43,2342.0,2988.0,,,,,,,,,,,
2026-03-08,10.41,2366.0,2995.0,,,,17.12,,,,,,,
2026-03-09,10.37,2367.0,3009.0,,,,17.1,11200.0,11435.0,11180.0,11200.0,175079.0,180023.0,11310.0
2026-03-10,10.36,2377.0,3009.0,,,,16.9,11175.0,11230.0,11150.0,11180.0,69103.0,182346.0,11195.0
2026-03-11,10.29,2380.0,3005.0,,,4.53,16.99,11160.0,11205.0,11100.0,11170.0,64206.0,186980.0,11165.0
2026-03-12,10.3,2379.0,3003.0,26.9,,,16.58,11190.0,11235.0,11130.0,11130.0,88216.0,193654.0,11180.0
2026-03-13,10.29,2379.0,3028.0,,,,16.34,11135.0,11200.0,11130.0,11150.0,66348.0,191106.0,11160.0
2026-03-14,10.31,2368.0,3019.0,,,,16.21,,,,,,,
2026-03-15,10.33,2372.0,3012.0,,,,16.15,,,,,,,
2026-03-16,10.29,2378.0,3032.0,,,,16.29,11120.0,11125.0,10805.0,10810.0,141410.0,202762.0,10925.0
2026-03-17,10.3,2389.0,3147.0,,,,16.26,10820.0,10835.0,10630.0,10695.0,131182.0,202616.0,10720.0
2026-03-18,10.31,2383.0,3119.0,,,4.4,16.11,10695.0,10695.0,10465.0,10475.0,149769.0,204678.0,10565.0
2026-03-19,10.26,2386.0,3179.0,26.2,,,16.07,10500.0,10500.0,10250.0,10335.0,175447.0,199811.0,10360.0
2026-03-20,10.24,2380.0,3174.0,,,,16.04,10330.0,10455.0,10215.0,10220.0,148035.0,203669.0,10345.0
2026-03-21,10.22,2403.0,3211.0,,,,15.95,,,,,,,
2026-03-22,10.24,2374.0,3166.0,,,,15.91,,,,,,,
2026-03-23,10.26,2387.0,3183.0,,,,15.97,10105.0,10180.0,9975.0,9980.0,165979.0,207256.0,10080.0
2026-03-24,10.26,2397.0,3248.0,,,,15.96,9980.0,10130.0,9955.0,10045.0,157586.0,212258.0,10035.0
2026-03-25,10.16,2390.0,3258.0,,,4.23,15.89,10050.0,10090.0,9980.0,9980.0,133743.0,213787.0,10030.0
2026-03-26,10.23,2409.0,3264.0,25.42,,,15.64,9950.0,10020.0,9830.0,9835.0,176012.0,219402.0,9920.0
2026-03-27,10.16,2415.0,3277.0,,,,15.68,9845.0,10060.0,9815.0,9965.0,209062.0,202586.0,9940.0
2026-03-28,10.29,2405.0,3293.0,,,,15.46,,,,,,,
2026-03-29,10.1,2422.0,3337.0,,,,15.39,,,,,,,
2026-03-30,10.06,2417.0,3346.0,,,,15.46,10000.0,10080.0,9950.0,10005.0,131149.0,189319.0,10000.0
2026-03-31,10.11,2415.0,3356.0,,,,15.39,9980.0,10030.0,9770.0,9770.0,188706.0,187160.0,9895.0
2026-04-01,10.09,2419.0,3351.0,,,4.16,15.37,9750.0,9810.0,9605.0,9610.0,151040.0,187212.0,9710.0
2026-04-02,10.01,2423.0,3353.0,24.56,,,15.27,9650.0,9790.0,9565.0,9605.0,167706.0,186670.0,9660.0
2026-04-03,9.87,2417.0,3350.0,,,,15.3,9580.0,9630.0,9370.0,9380.0,198920.0,187089.0,9485.0
2026-04-04,9.84,2401.0,3347.0,,,,15.17,,,,,,,
2026-04-05,9.76,2424.0,3349.0,,,,15.11,,,,,,,
2026-04-06,9.68,2403.0,3339.0,,,,15.18,,,,,,,
2026-04-07,9.63,2411.0,3347.0,,,,15.23,9350.0,9395.0,9125.0,9210.0,308270.0,179099.0,9235.0
2026-04-08,9.49,2395.0,3345.0,,,3.97,14.97,9240.0,9360.0,9215.0,9265.0,173728.0,171252.0,9285.0
2026-04-09,9.35,2410.0,3285.0,23.77,,,14.89,9220.0,9250.0,9115.0,9195.0,170372.0,164776.0,9185.0
2026-04-10,9.18,2414.0,3210.0,,,,14.86,9205.0,9290.0,9135.0,9140.0,125737.0,158282.0,9195.0
2026-04-11,9.1,2406.0,3175.0,,,,14.74,,,,,,,
2026-04-12,8.97,2419.0,3141.0,,,,14.67,,,,,,,
2026-04-13,8.81,2384.0,3139.0,,,,14.85,9045.0,9130.0,9000.0,9055.0,155603.0,152481.0,9060.0
2026-04-14,8.79,2401.0,3137.0,,,,14.58,9050.0,9280.0,9050.0,9185.0,235724.0,124453.0,9175.0
2026-04-15,8.77,2405.0,3135.0,,,3.85,14.53,10420.0,10960.0,10370.0,10930.0,360155.0,169389.0,10715.0
2026-04-16,8.83,2388.0,3115.0,23.11,,,14.39,10945.0,11155.0,10850.0,11125.0,482580.0,184910.0,11030.0
2026-04-17,9.0,2384.0,3119.0,,,,14.48,11140.0,11295.0,10930.0,11280.0,521534.0,192207.0,11110.0
2026-04-18,9.28,2386.0,3115.0,,,,14.34,,,,,,,
2026-04-19,9.63,2388.0,3117.0,,,,14.53,,,,,,,
2026-04-20,9.9,2396.0,3119.0,,,,14.81,11280.0,11540.0,11170.0,11275.0,621934.0,199765.0,11360.0
2026-04-21,9.87,2411.0,3154.0,,,,14.72,11200.0,11285.0,11105.0,11115.0,402727.0,203050.0,11190.0
2026-04-22,9.7,2389.0,3120.0,,,4.03,14.76,11105.0,11445.0,11085.0,11410.0,464157.0,210176.0,11315.0
2026-04-23,9.68,2394.0,3137.0,22.94,,,14.81,11480.0,11585.0,11350.0,11460.0,476283.0,208858.0,11465.0
2026-04-24,9.88,2395.0,3150.0,,,,14.92,11480.0,11525.0,11355.0,11405.0,296933.0,203379.0,11420.0
2026-04-25,10.2,2400.0,3114.0,,,,14.93,,,,,,,
2026-04-26,10.14,2402.0,3130.0,,,,14.95,,,,,,,
2026-04-27,10.01,2407.0,3123.0,,,,15.2,11305.0,11400.0,11215.0,11215.0,272183.0,204569.0,11305.0
2026-04-28,9.89,2404.0,3120.0,,,,15.12,11230.0,11435.0,11085.0,11365.0,471645.0,199825.0,11265.0
2026-04-29,9.92,2389.0,3127.0,,,4.13,15.15,11380.0,11455.0,11260.0,11260.0,240257.0,192363.0,11325.0
2026-04-30,9.91,2410.0,3116.0,23.11,,,15.15,11250.0,11425.0,11170.0,11350.0,245491.0,178632.0,11335.0
2026-05-01,9.82,2395.0,3118.0,,,,15.13,,,,,,,
2026-05-02,9.84,2406.0,3117.0,,,,15.04,,,,,,,
2026-05-03,9.86,2381.0,3079.0,,,,15.02,,,,,,,
2026-05-04,9.89,2397.0,3117.0,,,,15.05,,,,,,,
2026-05-05,9.87,2402.0,3114.0,,,,14.94,,,,,,,
2026-05-06,9.81,2395.0,3117.0,,,,15.1,11350.0,11430.0,11295.0,11365.0,138811.0,173904.0,11355.0
2026-05-07,9.75,2384.0,3112.0,,,,15.03,11390.0,11465.0,11335.0,11380.0,172658.0,178692.0,11390.0
2026-05-08,9.75,2377.0,3105.0,,,,15.15,11360.0,11385.0,11195.0,11215.0,162107.0,179253.0,11285.0
2026-05-09,9.75,2382.0,3108.0,,,,14.82,,,,,,,
2026-05-10,9.73,2371.0,3102.0,,,,,,,,,,,
2026-05-11,9.65,2373.0,3104.0,,,,,11150.0,11315.0,11115.0,11235.0,159945.0,175650.0,11225.0
