date,hog_hk_cofco_joycome_open,hog_hk_cofco_joycome_high,hog_hk_cofco_joycome_low,hog_hk_cofco_joycome_close,hog_hk_cofco_joycome_volume,hog_hk_cofco_joycome_amount,hog_hk_cofco_joycome_amplitude,hog_hk_cofco_joycome_pct_chg,hog_hk_cofco_joycome_turnover,hog_hk_cofco_joycome_close_ret1,hog_hk_cofco_joycome_close_ret5,hog_hk_cofco_joycome_close_ret20,hog_hk_cofco_joycome_close_ma20_gap,hog_hk_cofco_joycome_close_z20,hog_hk_cofco_joycome_volume_ret1,hog_hk_cofco_joycome_volume_ret5,hog_hk_cofco_joycome_volume_ret20,hog_hk_cofco_joycome_volume_ma20_gap,hog_hk_cofco_joycome_volume_z20,hog_hk_cofco_joycome_amount_ret1,hog_hk_cofco_joycome_amount_ret5,hog_hk_cofco_joycome_amount_ret20,hog_hk_cofco_joycome_amount_ma20_gap,hog_hk_cofco_joycome_amount_z20
2020-04-28,2.82,2.85,2.73,2.82,21004100.0,58848130.0,,,,0.010752688172043001,0.15573770491803285,0.5,0.26627750336775935,1.8325103022632603,-0.6716313609004925,-0.5223952885533676,0.03491684612809953,-0.5925553931923384,-0.9465666376099411,-0.6737483179625192,-0.4566494509399801,0.5219901984854669,-0.5110496825795898,-0.7484390062235363
2020-04-29,2.85,2.85,2.73,2.76,15036000.0,41724200.0,,,,-0.021276595744680882,0.022222222222222143,0.4838709677419353,0.2137203166226911,1.4358721640495538,-0.2841397631890916,-0.8294225151207706,0.053236200616419094,-0.7085269467627657,-1.1338574346884882,-0.29098511711417163,-0.8168214404076277,0.5630559537933444,-0.6562095127957128,-0.9802660269638657
2020-05-04,2.72,2.72,2.55,2.64,37113106.0,97325673.0,,,,-0.04347826086956508,-0.0037735849056602655,0.23943661971830998,0.13842173350582154,0.9431348324396364,1.468283187017824,-0.5433694325508145,-0.25526536099851505,-0.28109153312082846,-0.4508044906284963,1.3325953044036796,-0.5661342253959128,-0.0447342671790828,-0.2030109927571262,-0.3083942713745111
2020-05-05,2.65,2.74,2.65,2.73,22111334.0,59639975.0,,,,0.03409090909090895,0.0,0.3448275862068966,0.16442738323736394,1.1189212048934876,-0.40421763675613676,-0.4798557045401082,-0.7495118494591562,-0.5663440880712101,-0.8925855270634476,-0.3872123031710246,-0.47867560296078115,-0.6866066229086514,-0.5107018551197668,-0.7737170991849548
2020-05-06,2.73,2.73,2.56,2.64,56770000.0,149337720.0,,,,-0.03296703296703296,-0.053763440860215006,0.3266331658291457,0.1094767808363104,0.7519171074684328,1.5674615561412986,-0.11248338935355273,1.2026927404648275,0.1906430477384009,0.2866102087732285,1.5039869651186137,-0.17207764559991412,1.9138868319923668,0.29458547206260755,0.42525629984241914
2020-05-07,2.63,2.65,2.58,2.63,26921484.0,70377629.0,,,,-0.0037878787878788955,-0.06737588652482263,0.3350253807106598,0.0903814262023217,0.6442460344132852,-0.525779742821913,0.28172518698730253,1.708253299068239,-0.4531484467992378,-0.7117432551713679,-0.5287350777820902,0.1959195474860458,2.5556141441619222,-0.414787700758654,-0.6332653682485629
2020-05-08,2.6,2.66,2.51,2.55,39537000.0,101640010.0,,,,-0.03041825095057038,-0.07608695652173914,0.30102040816326525,0.042944785276073594,0.3231554319087658,0.46860403386380933,1.6294892258579408,3.319408792597584,-0.2105076292670227,-0.3463198518691512,0.44420906819694084,1.4359966158728028,4.697795439970221,-0.17223988138127,-0.2777573176945797
2020-05-11,2.56,2.62,2.47,2.5,33446238.0,84938944.0,,,,-0.019607843137254832,-0.053030303030303094,0.26262626262626254,0.010305112143867534,0.08368187050736216,-0.15405220426435995,-0.09880250928068379,-0.34661278790365113,-0.3517944541933261,-0.625607296697236,-0.164315863408514,-0.12727093086733654,-0.15950132971926945,-0.3310803109911189,-0.5817064430357883
2020-05-12,2.47,2.53,2.37,2.38,35415000.0,85752530.0,,,,-0.04800000000000004,-0.1282051282051282,0.23316062176165797,-0.04819036192761439,-0.4278803589456281,0.05886348114846274,0.6016672716354428,0.4549249342541546,-0.3016316327327393,-0.5220858787485255,0.009578480278728208,0.43783645113868674,0.7950830493958578,-0.32035937042695095,-0.5562716065499674
2020-05-13,2.35,2.43,2.33,2.38,22488000.0,53720500.0,,,,0.0,-0.09848484848484862,0.1959798994974873,-0.05667855727308768,-0.5724050445611376,-0.36501482422702247,-0.6038752862427339,-0.4588897711686999,-0.5613358915011611,-0.9965971694585045,-0.3735403491885312,-0.6402750758482184,-0.34793419537443004,-0.5805459449401912,-1.0474492672934252
2020-05-14,2.36,2.39,2.27,2.3,25839000.0,59535550.0,,,,-0.03361344537815125,-0.12547528517110274,0.13861386138613851,-0.09537856440511294,-1.1052967182438587,0.1490128068303096,-0.04020892756134842,-0.22493850860879472,-0.48641640715504764,-0.8290017080629031,0.10824638638880879,-0.15405575825806805,-0.11847192551138075,-0.5298805592386076,-0.9289861485515537
2020-05-15,2.29,2.32,2.2,2.26,24648000.0,55495315.0,,,,-0.017391304347826098,-0.11372549019607847,0.08133971291866016,-0.11597887737140633,-1.548656029937898,-0.04609311505863234,-0.37658395932923594,-0.5104339071473789,-0.5064105416522212,-0.8487876941110553,-0.06786256278811564,-0.4540012835496573,-0.4765668332783478,-0.560395332937937,-0.9744462149409007
2020-05-18,2.28,2.32,2.26,2.26,22298000.0,51082850.0,,,,0.0,-0.09600000000000009,-0.025862068965517238,-0.11890838206627685,-1.7682234550975415,-0.09534242129178838,-0.33331814477909294,-0.8171781427475324,-0.5416772521568587,-0.8690529223095231,-0.07951058571340663,-0.39859330014745653,-0.8137943557022473,-0.5870852236339755,-0.9788272641375407
2020-05-19,2.26,2.31,2.24,2.3,20153000.0,45651080.0,,,,0.017699115044247815,-0.03361344537815125,-0.10852713178294582,-0.10226385636221702,-1.4766716240022022,-0.09619696833796754,-0.4309473386982917,-0.8116938027050387,-0.5384941549069868,-0.9244158702077566,-0.10633255583821188,-0.4676415961138406,-0.8268310532788983,-0.5943935250535524,-1.0019373082006826
2020-05-20,2.3,2.3,2.16,2.16,28205000.0,62391140.0,,,,-0.060869565217391175,-0.09243697478991586,-0.1359999999999999,-0.152276295133438,-2.077825297408747,0.3995434922840273,0.2542244752757026,-0.5581369845845344,-0.282761638414303,-0.5270751378809578,0.3666958153016313,0.1614028164294823,-0.6167115525954168,-0.38622598712876854,-0.6765501879655924
2020-05-21,2.14,2.23,2.14,2.17,28311000.0,61818290.0,,,,0.004629629629629539,-0.05652173913043479,-0.11065573770491799,-0.14263137099960488,-1.7538460025443776,0.0037581989009041195,0.09566933704864744,-0.3562463049706671,-0.24590659007028082,-0.45230467583637324,-0.009181592129908211,0.038342469331348994,-0.4292256727027429,-0.3602728643546762,-0.612994496235991
2020-05-22,2.14,2.14,2.02,2.07,22364882.0,46491600.0,,,,-0.04608294930875578,-0.08407079646017701,-0.2333333333333334,-0.1777557100297915,-2.029928701214794,-0.2100285401434071,-0.09262893541058093,-0.7462792417411046,-0.3915931020227471,-0.7038410119459567,-0.2479313161201968,-0.16224279472960912,-0.7958914893240676,-0.5070232264290786,-0.8353658357245294
2020-05-25,2.06,2.14,2.04,2.12,18257000.0,38228140.0,,,,0.024154589371980784,-0.06194690265486713,-0.19999999999999996,-0.14722445695897013,-1.5419440200230277,-0.1836755499090047,-0.18122701587586332,-0.7753703430286923,-0.45453633718362896,-0.9111219217448013,-0.17774092524240936,-0.25164433855981017,-0.8295836950156668,-0.5515420312377892,-0.9652119349160543
2020-05-26,2.13,2.13,2.06,2.13,14014000.0,29376928.0,,,,0.004716981132075304,-0.07391304347826089,-0.21978021978021978,-0.13397031917056312,-1.3315269432890706,-0.232404009421044,-0.30461965960402915,-0.6703363914373088,-0.537791608013299,-1.2880259326502947,-0.23153655919435268,-0.35648996694054114,-0.7432106690778367,-0.6131501221411328,-1.2534876940424369
2020-05-27,2.14,2.14,2.01,2.02,17365000.0,35455255.0,,,,-0.05164319248826288,-0.06481481481481488,-0.2759856630824373,-0.1685532002469644,-1.6425744557836388,0.2391180248323106,-0.3843290196773622,-0.7285234112405221,-0.3990280041944626,-0.8995190810124912,0.20690818999181948,-0.4317261232925059,-0.8034374825365258,-0.5054202109518073,-0.9693767447591773
2020-05-28,2.03,2.05,1.95,2.0,10650100.0,21229578.0,,,,-0.00990099009900991,-0.07834101382488479,-0.2907801418439716,-0.1635299038059388,-1.563026291119711,-0.3866916210768788,-0.6238175974003037,-0.4929513761598926,-0.5990906361807959,-1.5847880721741034,-0.4012290138655046,-0.6565809568656784,-0.6392480440754872,-0.6705608347506979,-1.538277352724107
2020-05-29,2.02,2.08,1.96,2.02,12003000.0,24393454.0,,,,0.010000000000000009,-0.02415458937198056,-0.2681159420289855,-0.1404255319148935,-1.3566535321378854,0.1270316710641215,-0.4633103809803244,-0.20171588188347966,-0.539181957254053,-1.3254711152165317,0.14903150689099887,-0.47531480955699523,-0.4153643688794513,-0.6100830823670523,-1.2851414555672642
2020-06-01,2.09,2.15,2.04,2.14,14966000.0,31574410.0,,,,0.05940594059405946,0.009433962264151052,-0.18939393939393934,-0.07479463899697347,-0.7402931597258456,0.2468549529284345,-0.18025962644465132,-0.59674622759949,-0.4220619088704314,-1.0137220616717464,0.294380451411268,-0.1740531974613465,-0.6755798441794489,-0.4882102846124218,-0.984993302630406
2020-06-02,2.18,2.26,2.16,2.21,24269000.0,53769420.0,,,,0.032710280373831724,0.03755868544600949,-0.19047619047619047,-0.03409090909090906,-0.349172272364048,0.6216089803554723,0.7317682317682317,0.09758190075732198,-0.020943550051425897,-0.048492300091805954,0.702942984524493,0.8303282085860033,-0.0984332236893124,-0.07939392593654349,-0.15417745924264936
2020-06-03,2.25,2.26,2.16,2.18,18257252.0,40175322.0,,,,-0.013574660633484115,0.07920792079207928,-0.1742424242424242,-0.03625110521662234,-0.41401804016715693,-0.24771304956940954,0.05138220558594875,-0.6783996477012506,-0.2666602592207131,-0.6211247186116984,-0.2528221059479533,0.13312743061642052,-0.7309767284514589,-0.30866914212524243,-0.5960849725662785
2020-06-04,2.18,2.45,2.15,2.38,54869500.0,128400625.0,,,,0.09174311926605494,0.18999999999999995,-0.09505703422053235,0.06297454220634213,0.7943919090277767,2.005353708214139,4.1520173519497465,1.0381305874520144,1.388704822517266,4.146389799474257,2.196007364919191,5.048194881688181,0.8244522701951211,1.4385314891104453,3.5583029581557484
2020-06-05,2.43,2.48,2.28,2.34,38648858.0,90871066.0,,,,-0.01680672268907568,0.15841584158415833,-0.08235294117647063,0.050976869526162094,0.7275082495252676,-0.2956221944796289,2.219933183370824,-0.022463565773832128,0.5860627639954312,1.3624884264903163,-0.29228486232056894,2.725223414445531,-0.10595181956396893,0.6356647174378114,1.3073216378056904
2020-06-08,2.37,2.38,2.29,2.32,12938050.0,30077088.0,,,,-0.008547008547008517,0.08411214953271018,-0.07200000000000006,0.046931407942238046,0.7467980572112081,-0.6652410790507703,-0.13550380863290123,-0.6131687515947235,-0.4680819901287203,-1.093102108033506,-0.6690135889899211,-0.047422010419197025,-0.6458975520110068,-0.4533187910413725,-0.9541299810668181
2020-06-09,2.36,2.38,2.31,2.31,10279000.0,24092915.0,,,,-0.004310344827586077,0.045248868778280604,-0.02941176470588225,0.046669687358405154,0.8237988442098505,-0.2055216976283134,-0.5764555605917013,-0.7097557532119159,-0.5588029917835674,-1.2423251364859527,-0.19896118267832308,-0.5519216126936091,-0.7190413507333253,-0.5391077532887036,-1.0961596111254925
2020-06-10,2.3,2.35,2.28,2.3,8254000.0,19113820.0,,,,-0.0043290043290044045,0.05504587155963292,-0.03361344537815125,0.04379396414794634,0.7985605212686775,-0.1970035995719428,-0.5479056760568348,-0.6329598007826396,-0.6255191775762335,-1.3184508431228867,-0.20666220754109665,-0.524239780828639,-0.6441987695572453,-0.6114408021529513,-1.1947462175110968
2020-06-11,2.3,2.34,2.22,2.24,15338000.0,34750390.0,,,,-0.02608695652173898,-0.05882352941176461,-0.02608695652173898,0.01841327574448748,0.34939015958808833,0.8582505451902107,-0.7204640100602338,-0.40640117651611907,-0.2809014336077106,-0.5496727248737815,0.8180766586689632,-0.7293596507026348,-0.4163085752966085,-0.26781464358618734,-0.4884572690129393
2020-06-12,2.18,2.26,2.17,2.24,13036000.0,28834120.0,,,,0.0,-0.04273504273504258,-0.008849557522123686,0.019804234008650168,0.3817869641655781,-0.15008475681314382,-0.6627067221494617,-0.4711132749107433,-0.37340274719635347,-0.7111133733875652,-0.1702504633760945,-0.6826919582961644,-0.4804224464713823,-0.3761810180237307,-0.6685762063650238
2020-06-15,2.3,2.42,2.24,2.28,26620000.0,61947130.0,,,,0.01785714285714257,-0.017241379310344862,0.008849557522123908,0.0384878159872466,0.7449009332493929,1.0420374347959496,1.0574970725882187,0.19382904296349457,0.31626883907921677,0.5805476530243523,1.148396760504569,1.0596119544551654,0.21267959794725622,0.3800107625999727,0.6513386311061988
2020-06-16,2.31,2.36,2.29,2.34,21417000.0,49695479.0,,,,0.026315789473684292,0.01298701298701288,0.01739130434782621,0.06533120874117904,1.2574206399842462,-0.19545454545454544,1.0835684405097772,0.06272019054235112,0.04780191515411136,0.08800544982451201,-0.19777592601949434,1.0626594581851139,0.08859372001713872,0.09384095220073263,0.16127044699703993
2020-06-17,2.38,2.46,2.28,2.43,35640000.0,84990675.0,,,,0.03846153846153855,0.0565217391304349,0.125,0.10529906754605411,1.9895088877091407,0.6640986132511557,3.3179064695905014,0.26360574366247125,0.7382710029947082,1.363161713435686,0.7102295160491361,3.446556209067575,0.36222346634474056,0.8624293386630368,1.487756234649652
2020-06-18,2.47,2.64,2.45,2.57,70127500.0,179517476.0,,,,0.057613168724279795,0.14732142857142838,0.1843317972350229,0.16184448462929457,2.822265726032797,0.9676627384960719,3.57214108749511,1.4770407262194905,2.359420171288057,4.285336668249935,1.1122020268694182,4.165912555225999,1.9039540886685802,2.8387730089384826,4.799113153699659
2020-06-19,2.55,2.6,2.48,2.52,30530452.0,77504804.0,,,,-0.01945525291828787,0.125,0.21739130434782616,0.12903225806451601,1.9276354824601996,-0.56464365619764,1.3420107394906413,0.36510677767045685,0.3293930758178134,0.476289876527763,-0.5682603959962094,1.687954548292093,0.6670711268272118,0.4720971718102269,0.61295145941826
2020-06-22,2.54,2.64,2.5,2.6,40806452.0,105579039.0,,,,0.031746031746031855,0.14035087719298267,0.2264150943396226,0.1532490574406744,2.1951037904737496,0.336581980509165,0.5329245679939896,1.2351126691132168,0.745806329238091,1.0915008886950999,0.36222574022637355,0.7043410889253465,1.761814699851994,0.9479561723768528,1.256389500832545
2020-06-23,2.59,2.68,2.52,2.56,18700000.0,48767990.0,,,,-0.015384615384615441,0.09401709401709413,0.2018779342723005,0.1235461926706165,1.639022161061144,-0.5417391347819213,-0.12686183872624546,0.3343799058084773,-0.23678011947876632,-0.3541466369719905,-0.5380902264132182,-0.018663448238420255,0.6600779359911289,-0.15285477723707475,-0.20822147638304442
2020-06-24,2.59,2.59,2.45,2.46,18536000.0,46158020.0,,,,-0.0390625,0.012345679012345512,0.2178217821782178,0.06956521739130439,0.8941331166237199,-0.008770053475935846,-0.47991021324354655,0.06743449467319329,-0.2506395053619177,-0.38136737367346774,-0.05351809660394036,-0.4569048898599758,0.30186681776791624,-0.21147278145234993,-0.2961534279872058
2020-06-26,2.4,2.51,2.4,2.44,8493800.0,20901922.0,,,,-0.008130081300813052,-0.05058365758754857,0.21999999999999997,0.050818260120585546,0.6961363394106452,-0.5417673716012085,-0.8788806103169228,-0.20246758246401442,-0.6574294418103588,-1.0042947822520176,-0.5471659746236949,-0.8835660880169683,-0.015433938441922868,-0.6461627828537967,-0.9185256026921435
2020-06-29,2.46,2.56,2.46,2.48,21273200.0,53350546.0,,,,0.016393442622950838,-0.015873015873015928,0.2277227722772277,0.05802047781569941,0.8871860493635155,1.5045562645694508,-0.3032137224827198,0.7723235857702242,-0.13826561643838498,-0.208936403509613,1.552422978135695,-0.31164852697388923,1.187084535056003,-0.0966072135734537,-0.13723778091692537
2020-06-30,2.5,2.59,2.46,2.56,21040000.0,53257840.0,,,,0.032258064516129004,-0.015384615384615441,0.19626168224299056,0.0815378115758345,1.4231813036929564,-0.0109621495590696,-0.4843952618081082,0.4058532674061206,-0.16341958954502234,-0.255480872668195,-0.001737676686570322,-0.49556426631236905,0.6867406231818742,-0.1197576889823696,-0.17760101399394435
2020-07-02,2.62,2.64,2.56,2.63,27962156.0,72589889.0,,,,0.02734375,0.02734375,0.19004524886877827,0.10134003350083742,1.84658932370572,0.32899980988593147,0.4953024598930482,0.15217586221105117,0.09854962086616936,0.15735242675598066,0.36298973071382545,0.4884740790014106,0.3500217967759369,0.1786410205549147,0.2731844044110245
2020-07-03,2.63,2.72,2.57,2.69,28413000.0,75563550.0,,,,0.02281368821292773,0.0934959349593496,0.23394495412844019,0.11664591116645928,2.0872004490746336,0.01612336330574804,0.5328549848942599,0.5562583021804157,0.10822216755587455,0.173974217965002,0.04096522313183315,0.6370622050079271,0.8808449127053668,0.2084597909125656,0.3234337705085023
2020-07-06,2.74,2.94,2.74,2.85,71955544.0,205206929.0,,,,0.059479553903345694,0.16803278688524603,0.19747899159663884,0.17067159581022806,3.027401439212673,1.53248667863302,7.471537356660152,0.31139419896299403,1.7520513881884034,2.887881291362397,1.7156867166775513,8.817610504909549,0.5981770260074668,2.19148697356147,3.5188404571937273
2020-07-07,2.9,3.0,2.81,2.84,33591000.0,96933090.0,,,,-0.0035087719298246833,0.14516129032258052,0.21367521367521358,0.15541090317331152,2.3168429318606836,-0.5331700918000147,0.5790290130304796,-0.13086694566757961,0.24409034862551504,0.36964967332458315,-0.5276324709288934,0.8169090528145673,0.06671016712844557,0.4225884200996257,0.5857262361031339
2020-07-08,2.81,3.15,2.81,3.09,58618000.0,178115150.0,,,,0.0880281690140845,0.20703125,0.3318965517241379,0.24446234393878385,3.3176464683174083,0.7450507576434164,1.7860266159695817,3.530667295303388,1.1915271912844587,1.8015477729344194,0.837506160177087,2.344393050863497,4.921954612095426,1.602438536696806,2.2234253178833545
2020-07-09,3.13,3.17,3.03,3.11,51879000.0,160584099.0,,,,0.006472491909385036,0.18250950570342206,0.34632034632034614,0.2333928217330954,2.634272492855339,-0.1149646866150329,0.8553290382901806,4.047086292440899,0.7869865958817115,1.219701001542655,-0.09842537818933428,1.2122102845480311,5.66520008060461,1.1173075749430978,1.5652431229906896
2020-07-10,3.2,3.2,2.97,3.03,54443500.0,166039530.0,,,,-0.025723472668810365,0.12639405204460963,0.31739130434782603,0.18290064415381613,1.8504979314095757,0.04943233292854532,0.9161475380987576,5.596014053792101,0.7499446636470297,1.2378089388745543,0.03397242338421069,1.1973495157387393,7.686883626611531,1.0085079276996405,1.4928303648609864
2020-07-13,3.03,3.55,3.03,3.3,92246000.0,309955260.0,,,,0.08910891089108919,0.1578947368421051,0.4732142857142856,0.27020785219399546,2.6411063055909643,0.694343677390322,0.2819859995777392,5.014213065588734,1.7601183879723732,3.1405676258202875,0.866755826157783,0.5104522128490117,7.919475723869574,2.4433970249247965,3.8787058972202044
2020-07-14,3.0,3.06,2.91,2.96,653814000.0,1983735948.0,,,,-0.10303030303030303,0.04225352112676051,0.3214285714285714,0.1165597887589589,1.0483122979729482,6.08772196084383,18.463963561668304,49.154495243939856,16.54431525883045,27.567668036364267,5.400071894246931,19.465002694126433,67.79821364411329,18.115809010921144,25.57978684450432
2020-07-15,3.07,3.08,2.92,2.95,75711000.0,227765260.0,,,,-0.0033783783783782884,-0.0453074433656957,0.29385964912280715,0.0978786751023446,0.9203814479723471,-0.8842010112967909,0.29159984987546483,1.8441397445529675,0.09242679865335957,0.0459951741419116,-0.8851836807062792,0.2787528741940255,2.676768560545097,0.13023808251323854,0.06167960755709766
2020-07-16,2.99,2.99,2.67,2.69,96359000.0,270261987.0,,,,-0.08813559322033904,-0.135048231511254,0.1495726495726497,-0.011211174416467684,-0.11107851944213704,0.27272126903620353,0.8573796719289115,3.4991828920950647,0.34279767094705926,0.1770886138389541,0.18658125036276374,0.6829934513005549,4.438361646539316,0.288123455414256,0.1424848935667142
2020-07-17,2.71,2.85,2.71,2.76,62691740.0,173783080.0,,,,0.026022304832713727,-0.08910891089108908,0.1358024691358024,0.008035062089116085,0.08467737923124759,-0.3493940368829066,0.15150091379136166,0.759027497194164,-0.16972258943551288,-0.0925360231764698,-0.3569828967475178,0.046636785830458605,1.0447311425635815,-0.21307776620647956,-0.11130951248142812
