code,baostock_code,name,board,industry,industryClassification,list_date,asof_date,history_start,history_end,history_rows,valid_days_7y,valid_ratio_7y,valid_days_252,has_recent_st,is_current_st,recent_close,recent_turn,recent_volume,recent_amount,approx_float_shares,implied_float_shares_5d_median,implied_float_shares_5d_min,implied_float_shares_5d_max,implied_float_shares_5d_obs,implied_float_shares_5d_range_pct,implied_float_shares_unstable_3pct,implied_float_shares_unstable_5pct,approx_circ_mv,pass_90,pass_95,pass_recent,pass_current_trade,pass_st,error
601880,sh.601880,辽港股份,sh_mainboard,G55水上运输业,证监会行业分类,2010-12-06,2026-06-15,2019-06-15,2026-06-15,1697,1681,1.000595238095238,252,False,False,1.56,0.6616,121814953.0,189957411.95,18412175483.675938,18412271032.921093,18412138529.196186,18414380912.44549,5,0.00012178743433096057,False,False,28723142811.356907,True,True,True,True,True,
600517,sh.600517,国网英大,sh_mainboard,J69其他金融业,证监会行业分类,2003-10-10,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,5.02,0.5964,34104444.0,170495885.61,5718384305.83501,5718384305.83501,5717780748.663101,5718908303.249098,5,0.00019718062405251025,False,False,28706289215.291744,True,True,True,True,True,
000737,sz.000737,北方铜业,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,1997-04-28,2026-06-15,2019-06-15,2026-06-15,1697,1685,1.0029761904761905,252,False,False,15.06,7.3178,139370429.0,2043763103.72,1904540012.025472,1904557412.9531133,1904522806.5824668,1904573913.5060375,5,2.683401572619911e-05,False,False,28682634639.073887,True,True,True,True,True,
603005,sh.603005,晶方科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2014-02-10,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,43.9,9.8853,64469073.0,2768566503.88,652171132.8942975,652171565.3385631,652169999.7432803,652173250.3845867,5,4.984334612492324e-06,False,False,28630331718.36292,True,True,True,True,True,
002364,sz.002364,中恒电气,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2010-03-05,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,51.16,7.1682,40006230.0,1984713727.31,558107056.1647276,558104124.8350639,558102832.2205471,558107056.1647276,5,7.56838015081305e-06,False,False,28552607026.56187,True,True,True,True,True,
000729,sz.000729,燕京啤酒,sz_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,1997-07-16,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,11.36,2.1437,53799071.0,609969394.77,2509636189.7653594,2509609832.0759306,2509532459.841587,2509639228.3483877,5,4.2543866953347655e-05,False,False,28509167692.38257,True,True,True,True,True,
002491,sz.002491,通鼎互联,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2010-10-21,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,24.13,15.6226,183794844.0,4341199353.07,1176467707.0398014,1176467100.7167926,1176464963.0958333,1176470968.9726167,5,5.105010399110811e-06,False,False,28388151140.296204,True,True,True,True,True,
601162,sh.601162,天风证券,sh_mainboard,J67资本市场服务,证监会行业分类,2018-10-19,2026-06-15,2019-06-15,2026-06-15,1697,1691,1.006547619047619,252,False,False,3.3,3.29,282873930.0,942690630.73,8597991793.31307,8597991793.31307,8597841013.824884,8598133146.52445,5,3.397685257074661e-05,False,False,28373372917.933132,True,True,True,True,True,
600398,sh.600398,海澜之家,sh_mainboard,C18纺织服装、服饰业,证监会行业分类,2000-12-28,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.9,0.744,35733600.0,211275094.0,4802903225.806452,4802697776.157492,4802212389.380531,4803234123.500147,5,0.00021274170627347212,False,False,28335916879.3292,True,True,True,True,True,
002517,sz.002517,恺英网络,sz_mainboard,I64互联网和相关服务,证监会行业分类,2010-12-07,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,14.98,2.4635,46537649.0,692772753.8,1889086624.7209258,1889095321.2918475,1889083668.3417084,1889129264.537915,5,2.413652487127487e-05,False,False,28298647912.951878,True,True,True,True,True,
300763,sz.300763,锦浪科技,chinext,C38电气机械和器材制造业,证监会行业分类,2019-03-19,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,87.2,5.4342,17476211.0,1540374204.55,321596757.5724118,321595649.97470915,321594426.6238973,321597857.2350587,5,1.0667467553372061e-05,False,False,28043140677.79464,True,True,True,True,True,
300236,sz.300236,上海新阳,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2011-06-29,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,100.49,5.7749,16086008.0,1580307505.34,278550416.45742786,278550068.2404084,278548783.4353851,278551014.00247616,5,8.007777937870138e-06,False,False,27991496357.47864,True,True,True,True,True,
601615,sh.601615,明阳智能,sh_mainboard,C34通用设备制造业,证监会行业分类,2019-01-23,2026-06-15,2019-06-15,2026-06-15,1697,1689,1.0053571428571428,244,False,False,12.37,3.2107,72609668.0,885742913.81,2261490266.9199862,2261508867.9658422,2261471561.4292707,2261524910.800323,5,2.3590166639607867e-05,False,False,27974864696.73747,True,True,True,True,True,
300255,sz.300255,常山药业,chinext,C27医药制造业,证监会行业分类,2011-08-19,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,30.33,4.0986,37609447.0,1175172741.9,917616917.9719903,917616917.9719903,917610568.832043,917642395.54674,5,3.4684097550580314e-05,False,False,27831321122.090466,True,True,True,True,True,
002518,sz.002518,科士达,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2010-12-07,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,48.85,3.8769,21910554.0,1043505823.18,565156542.5984678,565156542.5984678,565147393.3878697,565160721.2857703,5,2.3582665856264463e-05,False,False,27607897105.935154,True,True,True,True,True,
002797,sz.002797,第一创业,sz_mainboard,J67资本市场服务,证监会行业分类,2016-05-11,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,6.56,2.9403,123564217.0,813724885.51,4202435703.839744,4202435703.839744,4202350187.5852656,4202471217.838765,5,2.8800025039984116e-05,False,False,27567978217.18872,True,True,True,True,True,
601717,sh.601717,中创智领,sh_mainboard,C35专用设备制造业,证监会行业分类,2010-08-03,2026-06-15,2019-06-15,2026-06-15,1697,1695,1.0089285714285714,252,False,False,17.85,1.4412,22225291.0,395060920.31,1542137871.2184289,1542195826.5313363,1542137871.2184289,1542204547.9512248,5,4.3234932716632485e-05,False,False,27528195503.584354,True,True,True,True,True,
600515,sh.600515,海南机场,sh_mainboard,K70房地产业,证监会行业分类,2002-08-06,2026-06-15,2019-06-15,2026-06-15,1697,1692,1.0071428571428571,252,False,False,2.99,1.4286,131087641.0,395194118.86,9175951350.97298,9175951350.97298,9175666798.732172,9176471425.318762,5,8.768862822103932e-05,False,False,27436094539.409214,True,True,True,True,True,
600331,sh.600331,宏达股份,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2001-12-20,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,13.41,2.8403,57715624.0,776033670.11,2032025631.0953066,2032007845.561314,2031998906.9281466,2032048324.9332938,5,2.431979052402116e-05,False,False,27249225208.977222,True,True,True,True,True,
600295,sh.600295,鄂尔多斯,sh_mainboard,C31黑色金属冶炼和压延加工业,证监会行业分类,2001-04-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,13.79,0.8817,17418718.0,240734980.58,1975583304.9790177,1975583304.9790177,1975531459.9877822,1975624349.119762,5,4.701858521764055e-05,False,False,27243293775.660652,True,True,True,True,True,
000519,sz.000519,中兵红箭,sz_mainboard,C35专用设备制造业,证监会行业分类,1993-10-08,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,19.56,5.0922,70912459.0,1364170481.23,1392570185.7743216,1392564327.8446794,1392549303.3677578,1392570185.7743216,5,1.499564949798713e-05,False,False,27238558252.641926,True,True,True,True,True,
300257,sz.300257,开山股份,chinext,C34通用设备制造业,证监会行业分类,2011-08-19,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,28.51,1.3937,13305787.0,363164670.6,954709550.11839,954687526.1178436,954668426.2214583,954728074.4732975,5,6.247934555269148e-05,False,False,27218141369.619724,True,True,True,True,True,
600562,sh.600562,国睿科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2003-01-28,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,21.9,0.8071,10023056.0,217454705.26,1241860488.1675134,1241845913.734393,1241805170.1475098,1241998819.3624556,5,0.00015593658827081427,False,False,27196425510.783203,True,True,True,True,True,
600369,sh.600369,西南证券,sh_mainboard,J67资本市场服务,证监会行业分类,2001-01-09,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.09,1.1406,75797058.0,311849619.2,6645367175.170962,6645297943.399544,6644137128.864402,6645628064.080294,5,0.00022435942354890386,False,False,27179268588.50413,True,True,True,True,True,
300623,sz.300623,捷捷微电,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-03-14,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,35.38,6.2983,48330124.0,1659038766.43,767351888.6048616,767353950.4539018,767351023.0028487,767361434.1085272,5,1.3567540340778607e-05,False,False,27148982767.059048,True,True,True,True,True,
600299,sh.600299,安迪苏,sh_mainboard,C14食品制造业,证监会行业分类,2000-04-20,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,10.12,0.6076,16294546.0,165739401.12,2681788347.597103,2681966066.301227,2681748131.3703284,2682058545.797923,5,0.00011574137029360806,False,False,27141496590.968414,True,True,True,True,True,
300489,sz.300489,光智科技,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2015-07-01,2026-06-15,2019-06-15,2026-06-15,1697,1692,1.0071428571428571,252,False,False,195.43,7.6991,10674750.0,1969587196.5,138649322.64810175,138648017.35933548,138647598.17923337,138649322.64810175,5,1.2437746324965476e-05,False,False,27095982032.534935,True,True,True,True,True,
300747,sz.300747,锐科激光,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2018-06-25,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,51.89,10.1341,52897751.0,2683420601.24,521977787.86473393,521977787.86473393,521975332.58062935,521979393.0695099,5,7.779045344410218e-06,False,False,27085427412.301044,True,True,True,True,True,
600153,sh.600153,建发股份,sh_mainboard,L72商务服务业,证监会行业分类,1998-06-16,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,9.29,0.7954,23062600.0,217356516.28,2899497108.373146,2899497108.373146,2899358643.3260393,2899670329.6703296,5,0.00010749669085379358,False,False,26936328136.786526,True,True,True,True,True,
600595,sh.600595,中孚实业,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2002-06-26,2026-06-15,2019-06-15,2026-06-15,1697,1693,1.0077380952380952,252,False,False,6.72,2.9325,117533728.0,801926148.8,4007970264.279625,4007934076.4652476,4007870984.4024377,4008054266.7431755,5,4.572987909508319e-05,False,False,26933316993.846462,True,True,True,True,True,
603198,sh.603198,迎驾贡酒,sh_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,2015-05-28,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,33.64,0.6299,5038923.0,168001889.57,799956024.7658359,799986031.6615671,799941081.1607012,800055605.2474657,5,0.00014315760804811564,False,False,26911530105.095116,True,True,True,True,True,
603160,sh.603160,汇顶科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2016-10-17,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,57.59,1.5951,7431452.0,422907274.2,465892545.9218858,465879698.2072402,465873774.60293335,465892545.9218858,5,4.029220209568147e-05,False,False,26830011819.754967,True,True,True,True,True,
600732,sh.600732,爱旭股份,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,1996-08-16,2026-06-15,2019-06-15,2026-06-15,1697,1695,1.0089285714285714,252,False,False,12.74,2.6073,54738411.0,690982457.66,2099428949.487976,2099444591.8387551,2099428949.487976,2099531235.7846854,5,4.872064597795065e-05,False,False,26746924100.02574,True,True,True,True,True,
600862,sh.600862,中航高科,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,1994-05-20,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,19.12,3.2295,44988587.0,855769102.19,1393051153.4293234,1393031441.8138545,1393008593.8928504,1393097832.9286933,5,6.406103492301517e-05,False,False,26634761167.4809,True,True,True,True,True,
300024,sz.300024,机器人,chinext,C34通用设备制造业,证监会行业分类,2009-10-30,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,16.96,7.6125,119150210.0,1913055797.9,1565191592.775041,1565191592.775041,1565174010.8636262,1565204189.336235,5,1.9281008630578644e-05,False,False,26545649413.4647,True,True,True,True,True,
601155,sh.601155,新城控股,sh_mainboard,K70房地产业,证监会行业分类,2015-12-04,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,11.73,0.539,12157351.0,143920922.07,2255538218.923933,2255524139.0155683,2255477917.9810724,2255635229.929852,5,6.974518519151932e-05,False,False,26457298150.65262,True,True,True,True,True,
600977,sh.600977,中国电影,sh_mainboard,R87广播、电视、电影和录音制作业,证监会行业分类,2016-08-09,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,14.16,1.9738,36851324.0,515239123.67,1867024217.2459216,1867019959.058342,1866977883.6338892,1867026707.4934082,5,2.6150689649632793e-05,False,False,26437002620.26612,True,True,True,True,True,
000951,sz.000951,中国重汽,sz_mainboard,C36汽车制造业,证监会行业分类,1999-11-25,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,22.6,1.2572,14696191.0,334038970.03,1168962058.5427933,1168988296.607845,1168949193.7547991,1169015900.6211178,5,5.706375890355088e-05,False,False,26419135503.3373,True,True,True,True,True,
000932,sz.000932,华菱钢铁,sz_mainboard,C31黑色金属冶炼和压延加工业,证监会行业分类,1999-08-03,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,3.85,2.7168,186170004.0,724921816.59,6852547261.484098,6852514171.67459,6852375565.61086,6852725615.582506,5,5.1083436367525974e-05,False,False,26382179560.947174,True,True,True,True,True,
603605,sh.603605,珀莱雅,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2017-11-15,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,66.59,1.1703,4634190.0,308356640.77,395983081.26121515,395979557.78055906,395971035.39203167,395983081.26121515,5,3.0420431930873128e-05,False,False,26368278752.60743,True,True,True,True,True,
002653,sz.002653,海思科,sz_mainboard,C27医药制造业,证监会行业分类,2012-01-17,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,49.05,0.752,4036488.0,198175324.16,536767021.2765958,536779985.6601455,536759463.80697054,536792654.3751829,5,6.183272308778679e-05,False,False,26329058296.630135,True,True,True,True,True,
600396,sh.600396,华电辽能,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2001-03-28,2026-06-15,2019-06-15,2026-06-15,1697,1694,1.0083333333333333,252,False,False,17.83,15.1896,223697912.0,3943932179.12,1472704429.3463948,1472707700.4407132,1472703965.5311825,1472710226.276092,5,4.251179584143796e-06,False,False,26258378298.857914,True,True,True,True,True,
000661,sz.000661,长春高新,sz_mainboard,C27医药制造业,证监会行业分类,1996-12-18,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,65.52,2.2785,9105081.0,596152975.14,399608558.26201445,399609857.43592405,399605311.3012689,399626968.50393695,5,5.419586695641872e-05,False,False,26182437859.201744,True,True,True,True,True,
600353,sh.600353,旭光电子,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2002-11-20,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,31.56,2.8927,23974630.0,750288136.55,828797663.0829328,828808195.2351596,828797663.0829328,828812433.8392721,5,1.7821682295408117e-05,False,False,26157186641.621635,True,True,True,True,True,
000921,sz.000921,海信家电,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,1999-07-13,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,28.47,3.3735,30972994.0,867178425.55,918126396.9171484,918134944.7553043,918108683.9556655,918161771.351107,5,5.7820907204093686e-05,False,False,26139301877.183514,True,True,True,True,True,
