code,baostock_code,name,board,industry,industryClassification,list_date,asof_date,total_mv,circ_mv,marketcap_source,marketcap_confidence,rank_circ_mv,rank_total_mv,approx_float_shares,implied_float_shares_5d_median,implied_float_shares_5d_obs,implied_float_shares_5d_range_pct,implied_float_shares_unstable_3pct,implied_float_shares_unstable_5pct,history_start,history_end,valid_days_7y,valid_ratio_7y,valid_days_252,has_recent_st,is_current_st,selected_for_train,selected_for_trade
601555,sh.601555,东吴证券,sh_mainboard,J67资本市场服务,证监会行业分类,2011-12-12,2026-06-15,,39401134656.172325,baostock_approx_circ_mv,low_confidence_approx,353,353,4968698750.709824,4968617232.808617,5,4.691392931180617e-05,False,False,2019-06-15,2026-06-15,1675,0.9970238095238096,242,False,False,False,True
002126,sz.002126,银轮股份,sz_mainboard,C36汽车制造业,证监会行业分类,2007-04-18,2026-06-15,,38987925114.00937,baostock_approx_circ_mv,low_confidence_approx,354,354,794198738.4587256,794213182.1961575,5,3.0136467677566783e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000987,sz.000987,越秀资本,sz_mainboard,J69其他金融业,证监会行业分类,2000-07-18,2026-06-15,,38851564621.676895,baostock_approx_circ_mv,low_confidence_approx,356,356,5013105112.474438,5013105112.474438,5,0.0001222651249155,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
600845,sh.600845,宝信软件,sh_mainboard,I65软件和信息技术服务业,证监会行业分类,1994-03-11,2026-06-15,,38819932584.77097,baostock_approx_circ_mv,low_confidence_approx,357,357,2134122510.6441424,2134135930.9934564,5,2.556309668490678e-05,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
601577,sh.601577,长沙银行,sh_mainboard,J66货币金融服务,证监会行业分类,2018-09-26,2026-06-15,,38799977087.57638,baostock_approx_circ_mv,low_confidence_approx,358,358,4020385852.090032,4020723014.25662,5,0.0002000766766531,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600352,sh.600352,浙江龙盛,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2003-08-01,2026-06-15,,38714425728.68836,baostock_approx_circ_mv,low_confidence_approx,359,359,3253319108.971137,3253313086.4444,5,1.440040134459444e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600256,sh.600256,广汇能源,sh_mainboard,B07石油和天然气开采业,证监会行业分类,2000-05-26,2026-06-15,,38671297969.56747,baostock_approx_circ_mv,low_confidence_approx,360,360,6391950077.614457,6391950077.614457,5,2.553609733448658e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002236,sz.002236,大华股份,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2008-05-20,2026-06-15,,38544622519.02388,baostock_approx_circ_mv,low_confidence_approx,361,361,2391057022.0477195,2391105615.324062,5,4.048354230910637e-05,False,False,2019-06-15,2026-06-15,1695,1.0089285714285714,252,False,False,False,True
002945,sz.002945,华林证券,sz_mainboard,J67资本市场服务,证监会行业分类,2019-01-17,2026-06-15,,38503124530.20135,baostock_approx_circ_mv,low_confidence_approx,362,362,2700078859.060403,2700078859.060403,5,0.0002903358480515,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002340,sz.002340,格林美,sz_mainboard,C42废弃资源综合利用业,证监会行业分类,2010-01-22,2026-06-15,,38475615479.47797,baostock_approx_circ_mv,low_confidence_approx,363,363,5076054240.404505,5075938717.60923,5,2.507817007355928e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600330,sh.600330,天通股份,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2001-01-18,2026-06-15,,38162429206.30714,baostock_approx_circ_mv,low_confidence_approx,365,365,1233433393.8690093,1233433393.8690093,5,5.586223400486051e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603650,sh.603650,彤程新材,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2018-06-27,2026-06-15,,38134077232.96033,baostock_approx_circ_mv,low_confidence_approx,366,366,614475984.5528783,614471112.3583682,5,1.7959463884780264e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002078,sz.002078,太阳纸业,sz_mainboard,C22造纸和纸制品业,证监会行业分类,2006-11-16,2026-06-15,,37717169056.17724,baostock_approx_circ_mv,low_confidence_approx,367,367,2777405674.239856,2777405674.239856,5,7.582821859445233e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603179,sh.603179,新泉股份,sh_mainboard,C36汽车制造业,证监会行业分类,2017-03-17,2026-06-15,,37624203281.64761,baostock_approx_circ_mv,low_confidence_approx,368,368,714197891.0045357,714202795.7791878,5,1.6356714621232155e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600707,sh.600707,彩虹股份,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,1996-05-20,2026-06-15,,37562786988.23682,baostock_approx_circ_mv,low_confidence_approx,369,369,3587643787.6885715,3587658738.131501,5,1.5005417781335674e-05,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
002487,sz.002487,大金重工,sz_mainboard,C33金属制品业,证监会行业分类,2010-10-15,2026-06-15,,37425872353.6573,baostock_approx_circ_mv,low_confidence_approx,370,370,630914908.1870753,630914908.1870753,5,3.208899129339241e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600901,sh.600901,江苏金租,sh_mainboard,J66货币金融服务,证监会行业分类,2018-03-01,2026-06-15,,37350147914.03287,baostock_approx_circ_mv,low_confidence_approx,371,371,5790280608.583322,5790720606.826801,5,9.454353606942136e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600157,sh.600157,永泰能源,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,1998-05-13,2026-06-15,,37090316787.94179,baostock_approx_circ_mv,low_confidence_approx,372,372,21817851958.643986,21817833404.67164,5,1.729673807715251e-05,False,False,2019-06-15,2026-06-15,1683,1.0017857142857145,252,False,False,False,True
600863,sh.600863,华能蒙电,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,1994-05-20,2026-06-15,,37007323500.196266,baostock_approx_circ_mv,low_confidence_approx,373,373,6526805249.739252,6526864814.84943,5,2.114959244343186e-05,False,False,2019-06-15,2026-06-15,1689,1.0053571428571428,252,False,False,False,True
601108,sh.601108,财通证券,sh_mainboard,J67资本市场服务,证监会行业分类,2017-10-24,2026-06-15,,36917428771.80363,baostock_approx_circ_mv,low_confidence_approx,374,374,4643689052.029957,4643701732.302343,5,7.775454751207423e-05,False,False,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,False,True
601808,sh.601808,中海油服,sh_mainboard,B11开采专业及辅助性活动,证监会行业分类,2007-09-28,2026-06-15,,36679042209.07984,baostock_approx_circ_mv,low_confidence_approx,375,375,2960394939.4939494,2960374673.856323,5,5.329340326778357e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000878,sz.000878,云南铜业,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,1998-06-02,2026-06-15,,36525965799.38744,baostock_approx_circ_mv,low_confidence_approx,376,376,2003615743.4066565,2003618529.8621745,5,1.4584957982838396e-05,False,False,2019-06-15,2026-06-15,1688,1.0047619047619047,252,False,False,False,True
002444,sz.002444,巨星科技,sz_mainboard,C33金属制品业,证监会行业分类,2010-07-13,2026-06-15,,36465694824.39926,baostock_approx_circ_mv,low_confidence_approx,377,377,1146736437.3311162,1146719963.031423,5,6.598595131528326e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002821,sz.002821,凯莱英,sz_mainboard,C27医药制造业,证监会行业分类,2016-11-18,2026-06-15,,36321377120.38369,baostock_approx_circ_mv,low_confidence_approx,378,378,317035504.95182914,317051127.0983213,5,6.05503079206505e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600667,sh.600667,太极实业,sh_mainboard,E48土木工程建筑业,证监会行业分类,1993-07-28,2026-06-15,,36246466316.88978,baostock_approx_circ_mv,low_confidence_approx,379,379,2091542237.6409369,2091544507.6104891,5,4.553050929955198e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603225,sh.603225,新凤鸣,sh_mainboard,C28化学纤维制造业,证监会行业分类,2017-04-18,2026-06-15,,35623502931.74078,baostock_approx_circ_mv,low_confidence_approx,380,380,1668554989.0335262,1668548146.685751,5,3.878886602125016e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000596,sz.000596,古井贡酒,sz_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,1996-09-27,2026-06-15,,35589745660.93498,baostock_approx_circ_mv,low_confidence_approx,381,381,408608939.802336,408607872.1117679,5,9.794767104647003e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000958,sz.000958,电投产融,sz_mainboard,D44电力、热力生产和供应业,证监会行业分类,1999-12-23,2026-06-15,,35584107768.67558,baostock_approx_circ_mv,low_confidence_approx,382,382,5383374851.539422,5383374851.539422,5,7.296243045334367e-05,False,False,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,False,True
600563,sh.600563,法拉电子,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2002-12-10,2026-06-15,,35392489095.50961,baostock_approx_circ_mv,low_confidence_approx,384,384,225001464.5286204,224999930.6771113,5,1.332836943626257e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000786,sz.000786,北新建材,sz_mainboard,C30非金属矿物制品业,证监会行业分类,1997-06-06,2026-06-15,,35327145332.959785,baostock_approx_circ_mv,low_confidence_approx,385,385,1689540562.2489958,1689485668.721176,5,5.43779029269883e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600060,sh.600060,海信视像,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,1997-04-22,2026-06-15,,35221201642.799416,baostock_approx_circ_mv,low_confidence_approx,387,387,1300152591.5740423,1300155099.4019718,5,5.887064894488803e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000060,sz.000060,中金岭南,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,1997-01-23,2026-06-15,,35173563514.3971,baostock_approx_circ_mv,low_confidence_approx,388,388,4441106504.343068,4441106504.343068,5,1.716168109095147e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002294,sz.002294,信立泰,sz_mainboard,C27医药制造业,证监会行业分类,2009-09-10,2026-06-15,,34908116932.69757,baostock_approx_circ_mv,low_confidence_approx,389,389,1114596979.4434345,1114563120.4564996,5,4.4876029913366416e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603568,sh.603568,伟明环保,sh_mainboard,N77生态保护和环境治理业,证监会行业分类,2015-05-28,2026-06-15,,34866037968.37834,baostock_approx_circ_mv,low_confidence_approx,390,390,2048533370.645026,2048533370.645026,5,0.0001401597331651,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000967,sz.000967,盈峰环境,sz_mainboard,C35专用设备制造业,证监会行业分类,2000-03-30,2026-06-15,,34718300290.87618,baostock_approx_circ_mv,low_confidence_approx,392,392,3357669273.779128,3357669273.779128,5,1.6642935972976262e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000027,sz.000027,深圳能源,sz_mainboard,D44电力、热力生产和供应业,证监会行业分类,1993-09-03,2026-06-15,,34681088228.17812,baostock_approx_circ_mv,low_confidence_approx,393,393,4757303165.403477,4757350922.932527,5,6.077801672546475e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600588,sh.600588,用友网络,sh_mainboard,I65软件和信息技术服务业,证监会行业分类,2001-05-18,2026-06-15,,34647765862.920074,baostock_approx_circ_mv,low_confidence_approx,394,394,3417099453.4539914,3416939434.2130246,5,7.204643550275657e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
001896,sz.001896,豫能控股,sz_mainboard,D44电力、热力生产和供应业,证监会行业分类,1998-01-22,2026-06-15,,34635210972.86451,baostock_approx_circ_mv,low_confidence_approx,395,395,1525780219.068921,1525780219.068921,5,3.829656363879316e-06,False,False,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,False,True
603306,sh.603306,华懋科技,sh_mainboard,C36汽车制造业,证监会行业分类,2014-09-26,2026-06-15,,34610136554.87,baostock_approx_circ_mv,low_confidence_approx,396,396,329495759.6430156,329494826.3030274,5,1.4597506744721705e-05,False,False,2019-06-15,2026-06-15,1685,1.0029761904761905,250,False,False,False,True
002261,sz.002261,拓维信息,sz_mainboard,I65软件和信息技术服务业,证监会行业分类,2008-07-23,2026-06-15,,34600759635.88015,baostock_approx_circ_mv,low_confidence_approx,397,397,1146098095.0444038,1146100021.0626085,5,5.076208343151511e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603129,sh.603129,春风动力,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,2017-08-18,2026-06-15,,34273894363.95429,baostock_approx_circ_mv,low_confidence_approx,398,398,153487402.498792,153481233.99737713,5,5.9927359188201566e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002465,sz.002465,海格通信,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-08-31,2026-06-15,,34269201638.67864,baostock_approx_circ_mv,low_confidence_approx,399,399,2477892925.264436,2477888766.354204,5,1.3127978200039777e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603606,sh.603606,东方电缆,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2014-10-15,2026-06-15,,34072657420.465275,baostock_approx_circ_mv,low_confidence_approx,401,401,824819643.9014881,824804101.1974164,5,4.7081285775175725e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600085,sh.600085,同仁堂,sh_mainboard,C27医药制造业,证监会行业分类,1997-06-25,2026-06-15,,34052331204.963367,baostock_approx_circ_mv,low_confidence_approx,402,402,1371432042.520881,1371418896.696068,5,4.642333720721837e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002608,sz.002608,江苏国信,sz_mainboard,D44电力、热力生产和供应业,证监会行业分类,2011-08-10,2026-06-15,,34040830584.097744,baostock_approx_circ_mv,low_confidence_approx,403,403,3778127976.936576,3778116602.008629,5,4.230675742337878e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601799,sh.601799,星宇股份,sh_mainboard,C36汽车制造业,证监会行业分类,2011-02-01,2026-06-15,,33915337100.482018,baostock_approx_circ_mv,low_confidence_approx,404,404,285683265.385362,285675009.2695588,5,4.564002725809968e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002032,sz.002032,苏泊尔,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2004-08-17,2026-06-15,,33901180923.076923,baostock_approx_circ_mv,low_confidence_approx,405,405,799399000.936622,799556153.8461539,5,0.0002813418946598,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601611,sh.601611,中国核建,sh_mainboard,E48土木工程建筑业,证监会行业分类,2016-06-06,2026-06-15,,33664797372.73756,baostock_approx_circ_mv,low_confidence_approx,406,406,3013955363.204345,3013858314.479638,5,8.532972958531025e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002859,sz.002859,洁美科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-04-07,2026-06-15,,33612466600.793163,baostock_approx_circ_mv,low_confidence_approx,407,407,405895847.75733984,405898642.6855834,5,1.350198400546324e-05,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,242,False,False,False,True
