code,code_name,ipoDate,outDate,type,status,code6,baostock_code,name,list_date,out_date,board
sz.300203,聚光科技,2011-04-15,,1,1,300203,sz.300203,聚光科技,2011-04-15,,chinext
sz.300204,舒泰神,2011-04-15,,1,1,300204,sz.300204,舒泰神,2011-04-15,,chinext
sz.300205,*ST天喻,2011-04-21,,1,1,300205,sz.300205,*ST天喻,2011-04-21,,chinext
sz.300206,理邦仪器,2011-04-21,,1,1,300206,sz.300206,理邦仪器,2011-04-21,,chinext
sz.300207,欣旺达,2011-04-21,,1,1,300207,sz.300207,欣旺达,2011-04-21,,chinext
sz.300208,中程退,2011-04-26,2025-07-21,1,0,300208,sz.300208,中程退,2011-04-26,2025-07-21,chinext
sz.300209,行云科技,2011-04-26,,1,1,300209,sz.300209,行云科技,2011-04-26,,chinext
sz.300210,森远股份,2011-04-26,,1,1,300210,sz.300210,森远股份,2011-04-26,,chinext
sz.300211,*ST亿通,2011-05-05,,1,1,300211,sz.300211,*ST亿通,2011-05-05,,chinext
sz.300212,*ST易录,2011-05-05,,1,1,300212,sz.300212,*ST易录,2011-05-05,,chinext
sz.300213,佳讯飞鸿,2011-05-05,,1,1,300213,sz.300213,佳讯飞鸿,2011-05-05,,chinext
sz.300214,日科化学,2011-05-11,,1,1,300214,sz.300214,日科化学,2011-05-11,,chinext
sz.300215,电科院,2011-05-11,,1,1,300215,sz.300215,电科院,2011-05-11,,chinext
sz.300216,千山退,2011-05-11,2020-09-16,1,0,300216,sz.300216,千山退,2011-05-11,2020-09-16,chinext
sz.300217,东方电热,2011-05-18,,1,1,300217,sz.300217,东方电热,2011-05-18,,chinext
sz.300218,安利股份,2011-05-18,,1,1,300218,sz.300218,安利股份,2011-05-18,,chinext
sz.300219,鸿利智汇,2011-05-18,,1,1,300219,sz.300219,鸿利智汇,2011-05-18,,chinext
sz.300220,金运激光,2011-05-25,,1,1,300220,sz.300220,金运激光,2011-05-25,,chinext
sz.300221,银禧科技,2011-05-25,,1,1,300221,sz.300221,银禧科技,2011-05-25,,chinext
sz.300222,科大智能,2011-05-25,,1,1,300222,sz.300222,科大智能,2011-05-25,,chinext
sz.300223,北京君正,2011-05-31,,1,1,300223,sz.300223,北京君正,2011-05-31,,chinext
sz.300224,正海磁材,2011-05-31,,1,1,300224,sz.300224,正海磁材,2011-05-31,,chinext
sz.300225,金力泰,2011-05-31,,1,1,300225,sz.300225,金力泰,2011-05-31,,chinext
sz.300226,上海钢联,2011-06-08,,1,1,300226,sz.300226,上海钢联,2011-06-08,,chinext
sz.300227,光韵达,2011-06-08,,1,1,300227,sz.300227,光韵达,2011-06-08,,chinext
sz.300228,富瑞特装,2011-06-08,,1,1,300228,sz.300228,富瑞特装,2011-06-08,,chinext
sz.300229,拓尔思,2011-06-15,,1,1,300229,sz.300229,拓尔思,2011-06-15,,chinext
sz.300230,永利股份,2011-06-15,,1,1,300230,sz.300230,永利股份,2011-06-15,,chinext
sz.300231,银信科技,2011-06-15,,1,1,300231,sz.300231,银信科技,2011-06-15,,chinext
sz.300232,洲明科技,2011-06-22,,1,1,300232,sz.300232,洲明科技,2011-06-22,,chinext
sz.300233,金城医药,2011-06-22,,1,1,300233,sz.300233,金城医药,2011-06-22,,chinext
sz.300234,开尔新材,2011-06-22,,1,1,300234,sz.300234,开尔新材,2011-06-22,,chinext
sz.300235,方直科技,2011-06-29,,1,1,300235,sz.300235,方直科技,2011-06-29,,chinext
sz.300236,上海新阳,2011-06-29,,1,1,300236,sz.300236,上海新阳,2011-06-29,,chinext
sz.300237,ST美晨,2011-06-29,,1,1,300237,sz.300237,ST美晨,2011-06-29,,chinext
sz.300238,冠昊生物,2011-07-06,,1,1,300238,sz.300238,冠昊生物,2011-07-06,,chinext
sz.300239,东宝生物,2011-07-06,,1,1,300239,sz.300239,东宝生物,2011-07-06,,chinext
sz.300240,飞力达,2011-07-06,,1,1,300240,sz.300240,飞力达,2011-07-06,,chinext
sz.300241,瑞丰光电,2011-07-12,,1,1,300241,sz.300241,瑞丰光电,2011-07-12,,chinext
sz.300242,佳云科技,2011-07-12,,1,1,300242,sz.300242,佳云科技,2011-07-12,,chinext
sz.300243,瑞丰高材,2011-07-12,,1,1,300243,sz.300243,瑞丰高材,2011-07-12,,chinext
sz.300244,迪安诊断,2011-07-19,,1,1,300244,sz.300244,迪安诊断,2011-07-19,,chinext
sz.300245,ST天玑,2011-07-19,,1,1,300245,sz.300245,ST天玑,2011-07-19,,chinext
sz.300246,宝莱特,2011-07-19,,1,1,300246,sz.300246,宝莱特,2011-07-19,,chinext
sz.300247,融捷健康,2011-07-29,,1,1,300247,sz.300247,融捷健康,2011-07-29,,chinext
sz.300248,新开普,2011-07-29,,1,1,300248,sz.300248,新开普,2011-07-29,,chinext
sz.300249,依米康,2011-08-03,,1,1,300249,sz.300249,依米康,2011-08-03,,chinext
sz.300250,初灵信息,2011-08-03,,1,1,300250,sz.300250,初灵信息,2011-08-03,,chinext
sz.300251,光线传媒,2011-08-03,,1,1,300251,sz.300251,光线传媒,2011-08-03,,chinext
sz.300252,金信诺,2011-08-18,,1,1,300252,sz.300252,金信诺,2011-08-18,,chinext
sz.300253,卫宁健康,2011-08-18,,1,1,300253,sz.300253,卫宁健康,2011-08-18,,chinext
sz.300254,仟源医药,2011-08-19,,1,1,300254,sz.300254,仟源医药,2011-08-19,,chinext
sz.300255,常山药业,2011-08-19,,1,1,300255,sz.300255,常山药业,2011-08-19,,chinext
sz.300256,星星科技,2011-08-19,,1,1,300256,sz.300256,星星科技,2011-08-19,,chinext
sz.300257,开山股份,2011-08-19,,1,1,300257,sz.300257,开山股份,2011-08-19,,chinext
sz.300258,精锻科技,2011-08-26,,1,1,300258,sz.300258,精锻科技,2011-08-26,,chinext
sz.300259,新天科技,2011-08-31,,1,1,300259,sz.300259,新天科技,2011-08-31,,chinext
sz.300260,新莱应材,2011-09-06,,1,1,300260,sz.300260,新莱应材,2011-09-06,,chinext
sz.300261,雅本化学,2011-09-06,,1,1,300261,sz.300261,雅本化学,2011-09-06,,chinext
sz.300262,*ST巴安,2011-09-16,2024-08-19,1,0,300262,sz.300262,*ST巴安,2011-09-16,2024-08-19,chinext
sz.300263,隆华科技,2011-09-16,,1,1,300263,sz.300263,隆华科技,2011-09-16,,chinext
sz.300264,佳创视讯,2011-09-16,,1,1,300264,sz.300264,佳创视讯,2011-09-16,,chinext
sz.300265,通光线缆,2011-09-16,,1,1,300265,sz.300265,通光线缆,2011-09-16,,chinext
sz.300266,兴源环境,2011-09-27,,1,1,300266,sz.300266,兴源环境,2011-09-27,,chinext
sz.300267,尔康制药,2011-09-27,,1,1,300267,sz.300267,尔康制药,2011-09-27,,chinext
sz.300268,佳沃食品,2011-09-27,,1,1,300268,sz.300268,佳沃食品,2011-09-27,,chinext
sz.300269,联建光电,2011-10-12,,1,1,300269,sz.300269,联建光电,2011-10-12,,chinext
sz.300270,中威电子,2011-10-12,,1,1,300270,sz.300270,中威电子,2011-10-12,,chinext
sz.300271,华宇软件,2011-10-26,,1,1,300271,sz.300271,华宇软件,2011-10-26,,chinext
sz.300272,开能健康,2011-11-02,,1,1,300272,sz.300272,开能健康,2011-11-02,,chinext
sz.300273,和佳退,2011-10-26,2023-07-06,1,0,300273,sz.300273,和佳退,2011-10-26,2023-07-06,chinext
sz.300274,阳光电源,2011-11-02,,1,1,300274,sz.300274,阳光电源,2011-11-02,,chinext
sz.300275,梅安森,2011-11-02,,1,1,300275,sz.300275,梅安森,2011-11-02,,chinext
sz.300276,三丰智能,2011-11-15,,1,1,300276,sz.300276,三丰智能,2011-11-15,,chinext
sz.300277,汽轮科技,2011-11-23,,1,1,300277,sz.300277,汽轮科技,2011-11-23,,chinext
sz.300278,华昌达,2011-12-16,,1,1,300278,sz.300278,华昌达,2011-12-16,,chinext
sz.300279,和晶科技,2011-12-29,,1,1,300279,sz.300279,和晶科技,2011-12-29,,chinext
sz.300280,紫天退,2011-12-29,2025-10-14,1,0,300280,sz.300280,紫天退,2011-12-29,2025-10-14,chinext
sz.300281,金明精机,2011-12-29,,1,1,300281,sz.300281,金明精机,2011-12-29,,chinext
sz.300282,三盛退,2011-12-29,2024-07-18,1,0,300282,sz.300282,三盛退,2011-12-29,2024-07-18,chinext
sz.300283,温州宏丰,2012-01-10,,1,1,300283,sz.300283,温州宏丰,2012-01-10,,chinext
sz.300284,苏交科,2012-01-10,,1,1,300284,sz.300284,苏交科,2012-01-10,,chinext
sz.300285,国瓷材料,2012-01-13,,1,1,300285,sz.300285,国瓷材料,2012-01-13,,chinext
sz.300286,安科瑞,2012-01-13,,1,1,300286,sz.300286,安科瑞,2012-01-13,,chinext
sz.300287,飞利信,2012-02-01,,1,1,300287,sz.300287,飞利信,2012-02-01,,chinext
sz.300288,朗玛信息,2012-02-16,,1,1,300288,sz.300288,朗玛信息,2012-02-16,,chinext
sz.300289,利德曼,2012-02-16,,1,1,300289,sz.300289,利德曼,2012-02-16,,chinext
sz.300290,荣科科技,2012-02-16,,1,1,300290,sz.300290,荣科科技,2012-02-16,,chinext
sz.300291,百纳千成,2012-02-09,,1,1,300291,sz.300291,百纳千成,2012-02-09,,chinext
sz.300292,吴通控股,2012-02-29,,1,1,300292,sz.300292,吴通控股,2012-02-29,,chinext
sz.300293,蓝英装备,2012-03-08,,1,1,300293,sz.300293,蓝英装备,2012-03-08,,chinext
sz.300294,博雅生物,2012-03-08,,1,1,300294,sz.300294,博雅生物,2012-03-08,,chinext
sz.300295,*ST三六五,2012-03-15,,1,1,300295,sz.300295,*ST三六五,2012-03-15,,chinext
sz.300296,利亚德,2012-03-15,,1,1,300296,sz.300296,利亚德,2012-03-15,,chinext
sz.300297,蓝盾退,2012-03-15,2023-07-31,1,0,300297,sz.300297,蓝盾退,2012-03-15,2023-07-31,chinext
sz.300298,三诺生物,2012-03-19,,1,1,300298,sz.300298,三诺生物,2012-03-19,,chinext
sz.300299,富春股份,2012-03-19,,1,1,300299,sz.300299,富春股份,2012-03-19,,chinext
sz.300300,海峡创新,2012-03-19,,1,1,300300,sz.300300,海峡创新,2012-03-19,,chinext
sz.300301,ST长方,2012-03-21,,1,1,300301,sz.300301,ST长方,2012-03-21,,chinext
sz.300302,同有科技,2012-03-21,,1,1,300302,sz.300302,同有科技,2012-03-21,,chinext
sz.300303,聚飞光电,2012-03-19,,1,1,300303,sz.300303,聚飞光电,2012-03-19,,chinext
sz.300304,云意电气,2012-03-21,,1,1,300304,sz.300304,云意电气,2012-03-21,,chinext
sz.300305,裕兴股份,2012-03-29,,1,1,300305,sz.300305,裕兴股份,2012-03-29,,chinext
sz.300306,远方信息,2012-03-29,,1,1,300306,sz.300306,远方信息,2012-03-29,,chinext
sz.300307,慈星股份,2012-03-29,,1,1,300307,sz.300307,慈星股份,2012-03-29,,chinext
sz.300308,中际旭创,2012-04-10,,1,1,300308,sz.300308,中际旭创,2012-04-10,,chinext
sz.300309,吉艾退,2012-04-10,2023-05-30,1,0,300309,sz.300309,吉艾退,2012-04-10,2023-05-30,chinext
sz.300310,宜通世纪,2012-04-25,,1,1,300310,sz.300310,宜通世纪,2012-04-25,,chinext
sz.300311,ST任子行,2012-04-25,,1,1,300311,sz.300311,ST任子行,2012-04-25,,chinext
sz.300312,邦讯退,2012-05-08,2022-07-04,1,0,300312,sz.300312,邦讯退,2012-05-08,2022-07-04,chinext
sz.300313,*ST天山,2012-04-25,,1,1,300313,sz.300313,*ST天山,2012-04-25,,chinext
sz.300314,戴维医疗,2012-05-08,,1,1,300314,sz.300314,戴维医疗,2012-05-08,,chinext
sz.300315,掌趣科技,2012-05-11,,1,1,300315,sz.300315,掌趣科技,2012-05-11,,chinext
sz.300316,晶盛机电,2012-05-11,,1,1,300316,sz.300316,晶盛机电,2012-05-11,,chinext
sz.300317,珈伟新能,2012-05-11,,1,1,300317,sz.300317,珈伟新能,2012-05-11,,chinext
sz.300318,博晖创新,2012-05-23,,1,1,300318,sz.300318,博晖创新,2012-05-23,,chinext
sz.300319,麦捷科技,2012-05-23,,1,1,300319,sz.300319,麦捷科技,2012-05-23,,chinext
sz.300320,海达股份,2012-06-01,,1,1,300320,sz.300320,海达股份,2012-06-01,,chinext
sz.300321,同大股份,2012-05-23,,1,1,300321,sz.300321,同大股份,2012-05-23,,chinext
sz.300322,硕贝德,2012-06-08,,1,1,300322,sz.300322,硕贝德,2012-06-08,,chinext
sz.300323,华灿光电,2012-06-01,,1,1,300323,sz.300323,华灿光电,2012-06-01,,chinext
sz.300324,旋极信息,2012-06-08,,1,1,300324,sz.300324,旋极信息,2012-06-08,,chinext
sz.300325,德威退,2012-06-01,2022-06-28,1,0,300325,sz.300325,德威退,2012-06-01,2022-06-28,chinext
sz.300326,ST凯利,2012-06-13,,1,1,300326,sz.300326,ST凯利,2012-06-13,,chinext
sz.300327,中颖电子,2012-06-13,,1,1,300327,sz.300327,中颖电子,2012-06-13,,chinext
sz.300328,宜安科技,2012-06-19,,1,1,300328,sz.300328,宜安科技,2012-06-19,,chinext
sz.300329,海伦钢琴,2012-06-19,,1,1,300329,sz.300329,海伦钢琴,2012-06-19,,chinext
sz.300330,计通退,2012-06-19,2023-05-24,1,0,300330,sz.300330,计通退,2012-06-19,2023-05-24,chinext
sz.300331,苏大维格,2012-06-28,,1,1,300331,sz.300331,苏大维格,2012-06-28,,chinext
sz.300332,天壕能源,2012-06-28,,1,1,300332,sz.300332,天壕能源,2012-06-28,,chinext
sz.300333,兆日科技,2012-06-28,,1,1,300333,sz.300333,兆日科技,2012-06-28,,chinext
sz.300334,津膜科技,2012-07-05,,1,1,300334,sz.300334,津膜科技,2012-07-05,,chinext
sz.300335,迪森股份,2012-07-10,,1,1,300335,sz.300335,迪森股份,2012-07-10,,chinext
sz.300336,新文退,2012-07-10,2023-07-05,1,0,300336,sz.300336,新文退,2012-07-10,2023-07-05,chinext
sz.300337,银邦股份,2012-07-18,,1,1,300337,sz.300337,银邦股份,2012-07-18,,chinext
sz.300338,*ST开元,2012-07-26,,1,1,300338,sz.300338,*ST开元,2012-07-26,,chinext
sz.300339,润和软件,2012-07-18,,1,1,300339,sz.300339,润和软件,2012-07-18,,chinext
sz.300340,科恒股份,2012-07-26,,1,1,300340,sz.300340,科恒股份,2012-07-26,,chinext
sz.300341,麦克奥迪,2012-07-26,,1,1,300341,sz.300341,麦克奥迪,2012-07-26,,chinext
sz.300342,天银机电,2012-07-26,,1,1,300342,sz.300342,天银机电,2012-07-26,,chinext
sz.300343,ST联创,2012-08-01,,1,1,300343,sz.300343,ST联创,2012-08-01,,chinext
sz.300344,立方退,2012-08-01,2026-04-22,1,0,300344,sz.300344,立方退,2012-08-01,2026-04-22,chinext
sz.300345,华民股份,2012-08-01,,1,1,300345,sz.300345,华民股份,2012-08-01,,chinext
sz.300346,南大光电,2012-08-07,,1,1,300346,sz.300346,南大光电,2012-08-07,,chinext
sz.300347,泰格医药,2012-08-17,,1,1,300347,sz.300347,泰格医药,2012-08-17,,chinext
sz.300348,长亮科技,2012-08-17,,1,1,300348,sz.300348,长亮科技,2012-08-17,,chinext
sz.300349,金卡智能,2012-08-17,,1,1,300349,sz.300349,金卡智能,2012-08-17,,chinext
sz.300350,华鹏飞,2012-08-21,,1,1,300350,sz.300350,华鹏飞,2012-08-21,,chinext
sz.300351,永贵电器,2012-09-20,,1,1,300351,sz.300351,永贵电器,2012-09-20,,chinext
sz.300352,ST信源,2012-09-12,,1,1,300352,sz.300352,ST信源,2012-09-12,,chinext
sz.300353,东土科技,2012-09-27,,1,1,300353,sz.300353,东土科技,2012-09-27,,chinext
sz.300354,东华测试,2012-09-20,,1,1,300354,sz.300354,东华测试,2012-09-20,,chinext
sz.300355,蒙草生态,2012-09-27,,1,1,300355,sz.300355,蒙草生态,2012-09-27,,chinext
sz.300356,光一退,2012-10-09,2023-07-13,1,0,300356,sz.300356,光一退,2012-10-09,2023-07-13,chinext
sz.300357,我武生物,2014-01-21,,1,1,300357,sz.300357,我武生物,2014-01-21,,chinext
sz.300358,楚天科技,2014-01-21,,1,1,300358,sz.300358,楚天科技,2014-01-21,,chinext
sz.300359,全通教育,2014-01-21,,1,1,300359,sz.300359,全通教育,2014-01-21,,chinext
sz.300360,炬华科技,2014-01-21,,1,1,300360,sz.300360,炬华科技,2014-01-21,,chinext
sz.300362,天翔退,2014-01-21,2021-08-30,1,0,300362,sz.300362,天翔退,2014-01-21,2021-08-30,chinext
sz.300363,博腾股份,2014-01-29,,1,1,300363,sz.300363,博腾股份,2014-01-29,,chinext
sz.300364,中文在线,2015-01-21,,1,1,300364,sz.300364,中文在线,2015-01-21,,chinext
sz.300365,恒华科技,2014-01-23,,1,1,300365,sz.300365,恒华科技,2014-01-23,,chinext
sz.300366,ST创意,2014-01-27,,1,1,300366,sz.300366,ST创意,2014-01-27,,chinext
sz.300367,网力退,2014-01-29,2022-06-30,1,0,300367,sz.300367,网力退,2014-01-29,2022-06-30,chinext
sz.300368,汇金股份,2014-01-23,,1,1,300368,sz.300368,汇金股份,2014-01-23,,chinext
sz.300369,绿盟科技,2014-01-29,,1,1,300369,sz.300369,绿盟科技,2014-01-29,,chinext
sz.300370,安控科技,2014-01-23,,1,1,300370,sz.300370,安控科技,2014-01-23,,chinext
sz.300371,汇中股份,2014-01-23,,1,1,300371,sz.300371,汇中股份,2014-01-23,,chinext
sz.300372,欣泰退,2014-01-27,2017-08-28,1,0,300372,sz.300372,欣泰退,2014-01-27,2017-08-28,chinext
sz.300373,扬杰科技,2014-01-23,,1,1,300373,sz.300373,扬杰科技,2014-01-23,,chinext
sz.300374,中铁装配,2015-03-19,,1,1,300374,sz.300374,中铁装配,2015-03-19,,chinext
sz.300375,鹏翎股份,2014-01-27,,1,1,300375,sz.300375,鹏翎股份,2014-01-27,,chinext
sz.300376,易事特,2014-01-27,,1,1,300376,sz.300376,易事特,2014-01-27,,chinext
sz.300377,赢时胜,2014-01-27,,1,1,300377,sz.300377,赢时胜,2014-01-27,,chinext
sz.300378,鼎捷数智,2014-01-27,,1,1,300378,sz.300378,鼎捷数智,2014-01-27,,chinext
sz.300379,东通退,2014-01-28,2026-01-22,1,0,300379,sz.300379,东通退,2014-01-28,2026-01-22,chinext
sz.300380,安硕信息,2014-01-28,,1,1,300380,sz.300380,安硕信息,2014-01-28,,chinext
sz.300381,溢多利,2014-01-28,,1,1,300381,sz.300381,溢多利,2014-01-28,,chinext
sz.300382,斯莱克,2014-01-29,,1,1,300382,sz.300382,斯莱克,2014-01-29,,chinext
sz.300383,光环新网,2014-01-29,,1,1,300383,sz.300383,光环新网,2014-01-29,,chinext
sz.300384,三联虹普,2014-08-01,,1,1,300384,sz.300384,三联虹普,2014-08-01,,chinext
sz.300385,ST雪浪,2014-06-26,,1,1,300385,sz.300385,ST雪浪,2014-06-26,,chinext
sz.300386,飞天诚信,2014-06-26,,1,1,300386,sz.300386,飞天诚信,2014-06-26,,chinext
sz.300387,富邦科技,2014-07-02,,1,1,300387,sz.300387,富邦科技,2014-07-02,,chinext
sz.300388,节能国祯,2014-08-01,,1,1,300388,sz.300388,节能国祯,2014-08-01,,chinext
sz.300389,艾比森,2014-08-01,,1,1,300389,sz.300389,艾比森,2014-08-01,,chinext
sz.300390,天华新能,2014-07-31,,1,1,300390,sz.300390,天华新能,2014-07-31,,chinext
sz.300391,长药退,2014-08-01,2026-04-13,1,0,300391,sz.300391,长药退,2014-08-01,2026-04-13,chinext
sz.300392,腾信退,2014-09-10,2023-07-10,1,0,300392,sz.300392,腾信退,2014-09-10,2023-07-10,chinext
sz.300393,中来股份,2014-09-12,,1,1,300393,sz.300393,中来股份,2014-09-12,,chinext
sz.300394,天孚通信,2015-02-17,,1,1,300394,sz.300394,天孚通信,2015-02-17,,chinext
sz.300395,菲利华,2014-09-10,,1,1,300395,sz.300395,菲利华,2014-09-10,,chinext
sz.300396,ST迪瑞,2014-09-10,,1,1,300396,sz.300396,ST迪瑞,2014-09-10,,chinext
sz.300397,天和防务,2014-09-10,,1,1,300397,sz.300397,天和防务,2014-09-10,,chinext
sz.300398,飞凯材料,2014-10-09,,1,1,300398,sz.300398,飞凯材料,2014-10-09,,chinext
sz.300399,天利科技,2014-10-09,,1,1,300399,sz.300399,天利科技,2014-10-09,,chinext
sz.300400,劲拓股份,2014-10-10,,1,1,300400,sz.300400,劲拓股份,2014-10-10,,chinext
sz.300401,花园生物,2014-10-09,,1,1,300401,sz.300401,花园生物,2014-10-09,,chinext
sz.300402,宝色股份,2014-10-10,,1,1,300402,sz.300402,宝色股份,2014-10-10,,chinext
sz.300403,汉宇集团,2014-10-30,,1,1,300403,sz.300403,汉宇集团,2014-10-30,,chinext
sz.300404,博济医药,2015-04-24,,1,1,300404,sz.300404,博济医药,2015-04-24,,chinext
sz.300405,科隆股份,2014-10-30,,1,1,300405,sz.300405,科隆股份,2014-10-30,,chinext
sz.300406,九强生物,2014-10-30,,1,1,300406,sz.300406,九强生物,2014-10-30,,chinext
sz.300407,凯发电气,2014-12-03,,1,1,300407,sz.300407,凯发电气,2014-12-03,,chinext
sz.300408,三环集团,2014-12-03,,1,1,300408,sz.300408,三环集团,2014-12-03,,chinext
sz.300409,道氏技术,2014-12-03,,1,1,300409,sz.300409,道氏技术,2014-12-03,,chinext
sz.300410,正业科技,2014-12-31,,1,1,300410,sz.300410,正业科技,2014-12-31,,chinext
sz.300411,金盾股份,2014-12-31,,1,1,300411,sz.300411,金盾股份,2014-12-31,,chinext
sz.300412,迦南科技,2014-12-31,,1,1,300412,sz.300412,迦南科技,2014-12-31,,chinext
sz.300413,芒果超媒,2015-01-21,,1,1,300413,sz.300413,芒果超媒,2015-01-21,,chinext
sz.300414,中光防雷,2015-05-13,,1,1,300414,sz.300414,中光防雷,2015-05-13,,chinext
sz.300415,伊之密,2015-01-23,,1,1,300415,sz.300415,伊之密,2015-01-23,,chinext
sz.300416,苏试试验,2015-01-22,,1,1,300416,sz.300416,苏试试验,2015-01-22,,chinext
sz.300417,南华仪器,2015-01-23,,1,1,300417,sz.300417,南华仪器,2015-01-23,,chinext
sz.300418,昆仑万维,2015-01-21,,1,1,300418,sz.300418,昆仑万维,2015-01-21,,chinext
sz.300419,ST浩丰,2015-01-22,,1,1,300419,sz.300419,ST浩丰,2015-01-22,,chinext
sz.300420,五洋自控,2015-02-17,,1,1,300420,sz.300420,五洋自控,2015-02-17,,chinext
sz.300421,力星股份,2015-02-17,,1,1,300421,sz.300421,力星股份,2015-02-17,,chinext
sz.300422,博世科,2015-02-17,,1,1,300422,sz.300422,博世科,2015-02-17,,chinext
sz.300423,昇辉科技,2015-02-17,,1,1,300423,sz.300423,昇辉科技,2015-02-17,,chinext
sz.300424,航新科技,2015-04-22,,1,1,300424,sz.300424,航新科技,2015-04-22,,chinext
sz.300425,中建环能,2015-02-16,,1,1,300425,sz.300425,中建环能,2015-02-16,,chinext
sz.300426,华智数媒,2015-02-17,,1,1,300426,sz.300426,华智数媒,2015-02-17,,chinext
sz.300427,红相股份,2015-02-17,,1,1,300427,sz.300427,红相股份,2015-02-17,,chinext
sz.300428,立中集团,2015-03-19,,1,1,300428,sz.300428,立中集团,2015-03-19,,chinext
sz.300429,强力新材,2015-03-24,,1,1,300429,sz.300429,强力新材,2015-03-24,,chinext
sz.300430,*ST益通,2015-03-19,,1,1,300430,sz.300430,*ST益通,2015-03-19,,chinext
sz.300431,暴风退,2015-03-24,2020-11-10,1,0,300431,sz.300431,暴风退,2015-03-24,2020-11-10,chinext
sz.300432,富临精工,2015-03-19,,1,1,300432,sz.300432,富临精工,2015-03-19,,chinext
sz.300433,蓝思科技,2015-03-18,,1,1,300433,sz.300433,蓝思科技,2015-03-18,,chinext
sz.300434,金石亚药,2015-04-24,,1,1,300434,sz.300434,金石亚药,2015-04-24,,chinext
sz.300435,中泰股份,2015-03-26,,1,1,300435,sz.300435,中泰股份,2015-03-26,,chinext
sz.300436,广生堂,2015-04-22,,1,1,300436,sz.300436,广生堂,2015-04-22,,chinext
sz.300437,清水源,2015-04-23,,1,1,300437,sz.300437,清水源,2015-04-23,,chinext
sz.300438,鹏辉能源,2015-04-24,,1,1,300438,sz.300438,鹏辉能源,2015-04-24,,chinext
sz.300439,美康生物,2015-04-22,,1,1,300439,sz.300439,美康生物,2015-04-22,,chinext
sz.300440,运达科技,2015-04-23,,1,1,300440,sz.300440,运达科技,2015-04-23,,chinext
sz.300441,鲍斯股份,2015-04-23,,1,1,300441,sz.300441,鲍斯股份,2015-04-23,,chinext
sz.300442,润泽科技,2015-04-24,,1,1,300442,sz.300442,润泽科技,2015-04-24,,chinext
sz.300443,金雷股份,2015-04-22,,1,1,300443,sz.300443,金雷股份,2015-04-22,,chinext
sz.300444,双杰电气,2015-04-23,,1,1,300444,sz.300444,双杰电气,2015-04-23,,chinext
sz.300445,康斯特,2015-04-24,,1,1,300445,sz.300445,康斯特,2015-04-24,,chinext
sz.300446,航天智造,2015-04-23,,1,1,300446,sz.300446,航天智造,2015-04-23,,chinext
sz.300447,全信股份,2015-04-22,,1,1,300447,sz.300447,全信股份,2015-04-22,,chinext
sz.300448,浩云科技,2015-04-24,,1,1,300448,sz.300448,浩云科技,2015-04-24,,chinext
sz.300449,汉邦高科,2015-04-22,,1,1,300449,sz.300449,汉邦高科,2015-04-22,,chinext
